,Date_time,Node ,Battery Current,PV sc Current,Wind Speed,Temperature,Humidity,Battery Voltage
39234,2018-08-27 19:55:46,"13,4",-13.7,8.3,1.24,36.57,15.28,4.22
39236,2018-08-27 19:57:46,"13,4",-13.5,7.1,1.18,36.5,15.43,4.21
39240,2018-08-27 20:01:46,"13,4",-13.5,6.4,0.72,36.27,16.04,4.21
39264,2018-08-27 20:25:47,"13,4",-13.9,2.1,0.2,35.25,18.13,4.21
39270,2018-08-27 20:31:48,"13,4",-14.0,1.9,0.46,35.32,18.14,4.21
39272,2018-08-27 20:33:48,"13,4",-13.7,1.5,1.05,35.38,18.3,4.21
39276,2018-08-27 20:37:48,"13,4",-13.6,1.5,1.89,35.23,17.98,4.21
39284,2018-08-27 20:45:49,"13,4",-13.8,1.3,1.44,34.72,18.18,4.21
39290,2018-08-27 20:51:49,"13,4",-13.7,0.9,1.37,34.52,18.25,4.21
39292,2018-08-27 20:53:49,"13,4",-13.7,1.0,1.96,34.43,18.51,4.21
39296,2018-08-27 20:57:50,"13,4",-13.6,1.0,1.24,34.24,18.92,4.21
39304,2018-08-27 21:05:50,"13,4",-13.9,-0.1,3.4,34.02,18.45,4.21
39324,2018-08-27 21:25:52,"13,4",-13.7,-0.3,2.35,32.87,20.88,4.2
39330,2018-08-27 21:31:52,"13,4",-13.7,-0.4,1.83,32.72,20.5,4.2
39334,2018-08-27 21:35:53,"13,4",-13.4,0.0,2.61,32.64,20.04,4.2
39336,2018-08-27 21:37:53,"13,4",-13.7,-0.2,1.24,32.65,19.96,4.21
39352,2018-08-27 21:53:54,"13,4",-13.6,-0.3,2.22,32.34,19.98,4.21
39356,2018-08-27 21:57:55,"13,4",-13.6,-0.2,1.83,32.25,20.24,4.21
39360,2018-08-27 22:01:55,"13,4",-13.7,-0.2,0.46,31.54,20.95,4.2
39368,2018-08-27 22:09:56,"13,4",-13.7,-0.2,1.96,31.64,20.81,4.2
39372,2018-08-27 22:13:56,"13,4",-13.5,-0.5,0.98,31.75,20.81,4.2
39406,2018-08-27 22:47:59,"13,4",-13.6,-0.3,1.63,30.82,21.43,4.2
39412,2018-08-27 22:54:00,"13,4",-13.7,-0.4,1.83,30.56,21.71,4.2
39414,2018-08-27 22:56:00,"13,4",-13.6,-0.4,1.24,30.52,21.71,4.19
39426,2018-08-27 23:08:01,"13,4",-13.7,-0.1,1.7,30.12,22.58,4.19
39432,2018-08-27 23:14:02,"13,4",-13.7,-0.2,1.63,30.0,23.01,4.2
39436,2018-08-27 23:18:02,"13,4",-13.8,-0.3,1.63,29.94,23.6,4.19
39438,2018-08-27 23:20:02,"13,4",-13.9,-0.5,1.7,29.96,23.94,4.19
39440,2018-08-27 23:22:02,"13,4",-13.5,-0.3,2.29,29.94,24.12,4.19
39442,2018-08-27 23:24:03,"13,4",-13.8,-0.4,1.5,29.93,24.12,4.19
39448,2018-08-27 23:30:03,"13,4",-13.6,-0.3,2.55,29.72,24.4,4.19
39458,2018-08-27 23:40:04,"13,4",-13.8,-0.2,2.03,29.59,26.04,4.19
39480,2018-08-28 00:02:07,"13,4",-13.6,-0.3,1.76,29.09,27.46,4.19
39484,2018-08-28 00:06:07,"13,4",-13.8,-0.3,0.91,29.01,27.56,4.2
39488,2018-08-28 00:10:07,"13,4",-14.0,-0.2,2.16,28.88,27.73,4.19
39510,2018-08-28 00:32:10,"13,4",-13.7,-0.4,1.24,27.76,28.69,4.19
39520,2018-08-28 00:42:11,"13,4",-13.4,-0.4,1.57,27.42,32.02,4.19
39522,2018-08-28 00:44:11,"13,4",-14.0,-0.2,1.37,27.36,32.22,4.19
39526,2018-08-28 00:48:11,"13,4",-13.8,-0.4,0.65,27.23,34.46,4.19
39534,2018-08-28 00:56:12,"13,4",-13.9,-0.2,1.5,27.12,38.16,4.19
39538,2018-08-28 01:00:13,"13,4",-13.6,-0.2,1.57,27.15,38.96,4.18
39544,2018-08-28 01:06:13,"13,4",-13.9,-0.2,1.24,27.1,41.34,4.19
39554,2018-08-28 01:16:15,"13,4",-13.7,-0.5,1.89,27.24,45.41,4.18
39556,2018-08-28 01:18:15,"13,4",-13.8,0.0,1.37,27.27,45.45,4.18
39584,2018-08-28 01:46:18,"13,4",-13.6,-0.3,0.91,27.15,45.46,4.18
39588,2018-08-28 01:50:18,"13,4",-13.5,-0.2,1.18,27.1,45.13,4.17
39594,2018-08-28 01:56:19,"13,4",-13.7,-0.3,1.11,26.99,44.45,4.18
39598,2018-08-28 02:00:20,"13,4",-13.9,-0.2,1.18,27.02,42.68,4.18
39602,2018-08-28 02:04:20,"13,4",-13.8,-0.6,1.11,27.15,42.22,4.17
39620,2018-08-28 02:22:22,"13,4",-13.7,0.0,0.98,26.56,41.89,4.18
39632,2018-08-28 02:34:23,"13,4",-13.7,-0.5,0.39,26.35,38.67,4.17
39638,2018-08-28 02:40:24,"13,4",-13.6,-0.1,1.83,26.34,37.88,4.17
39656,2018-08-28 02:58:26,"13,4",-13.7,-0.5,1.63,26.24,35.07,4.17
39660,2018-08-28 03:02:27,"13,4",-13.6,-0.1,0.78,26.22,34.86,4.17
39670,2018-08-28 03:12:28,"13,4",-13.7,-0.3,1.5,26.08,35.19,4.17
39688,2018-08-28 03:30:30,"13,4",-13.7,-0.2,0.52,25.69,35.71,4.17
39696,2018-08-28 03:38:31,"13,4",-13.5,-0.3,1.11,25.6,35.5,4.17
39706,2018-08-28 03:48:32,"13,4",-13.9,-0.1,0.85,25.29,36.44,4.17
39708,2018-08-28 03:50:32,"13,4",-13.9,-0.2,1.37,25.23,36.15,4.17
39714,2018-08-28 03:56:33,"13,4",-13.7,-0.2,1.76,25.25,35.57,4.17
39716,2018-08-28 03:58:33,"13,4",-13.8,-0.1,1.44,25.25,35.5,4.17
39720,2018-08-28 04:02:34,"13,4",-13.7,-0.3,1.44,25.32,35.33,4.16
39722,2018-08-28 04:04:34,"13,4",-13.5,-0.2,1.5,25.3,35.05,4.17
39726,2018-08-28 04:08:34,"13,4",-13.9,-0.4,1.96,25.33,34.71,4.17
39728,2018-08-28 04:10:35,"13,4",-13.7,-0.3,1.7,25.33,35.02,4.16
39732,2018-08-28 04:14:35,"13,4",-13.7,-0.3,1.05,25.2,35.25,4.17
39738,2018-08-28 04:20:36,"13,4",-13.8,-0.6,0.85,25.11,35.17,4.17
39744,2018-08-28 04:26:37,"13,4",-13.8,-0.3,0.2,25.04,35.24,4.17
39750,2018-08-28 04:32:37,"13,4",-13.5,-0.1,1.37,24.94,35.3,4.16
39756,2018-08-28 04:38:38,"13,4",-13.6,-0.4,2.09,24.8,35.42,4.17
39764,2018-08-28 04:46:39,"13,4",-13.4,0.0,0.91,24.8,35.49,4.16
39784,2018-08-28 05:06:42,"13,4",-13.7,-0.4,1.37,24.62,36.3,4.16
39788,2018-08-28 05:10:42,"13,4",-13.7,-0.4,0.46,24.54,36.43,4.16
39806,2018-08-28 05:28:44,"13,4",-13.4,0.1,0.46,24.32,37.27,4.16
39824,2018-08-28 05:46:47,"13,4",-13.5,-0.2,0.85,24.28,37.64,4.17
39828,2018-08-28 05:50:47,"13,4",-13.7,-0.4,1.37,23.96,38.7,4.17
39830,2018-08-28 05:52:47,"13,4",-13.8,0.1,1.96,23.66,39.38,4.16
39838,2018-08-28 06:00:48,"13,4",-13.9,-0.4,1.83,23.39,40.2,4.16
39850,2018-08-28 06:12:50,"13,4",-13.9,-0.4,0.85,23.44,38.65,4.15
39860,2018-08-28 06:22:51,"13,4",-13.7,-0.2,1.57,23.58,38.46,4.16
39864,2018-08-28 06:26:52,"13,4",-13.7,-0.1,1.89,23.58,38.25,4.16
39868,2018-08-28 06:30:52,"13,4",-13.5,-0.4,0.0,23.58,38.53,4.15
39878,2018-08-28 06:40:54,"13,4",-13.6,-0.1,0.59,23.57,38.49,4.16
39880,2018-08-28 06:42:54,"13,4",-13.6,-0.2,0.52,23.55,38.79,4.15
39882,2018-08-28 06:44:54,"13,4",-13.6,-0.5,0.72,23.52,38.59,4.15
39886,2018-08-28 06:48:55,"13,4",-13.7,-0.5,0.46,23.45,38.85,4.16
39902,2018-08-28 07:04:57,"13,4",-13.6,-0.3,1.05,22.85,40.85,4.15
39904,2018-08-28 07:06:57,"13,4",-13.9,-0.4,1.37,22.84,41.21,4.15
39908,2018-08-28 07:10:58,"13,4",-13.6,-0.3,0.46,22.73,41.37,4.15
39918,2018-08-28 07:20:59,"13,4",-13.5,-0.1,1.76,23.13,41.25,4.15
39920,2018-08-28 07:22:59,"13,4",-13.7,-0.4,1.18,23.17,41.32,4.15
39924,2018-08-28 07:27:00,"13,4",-14.5,-0.3,1.11,23.21,41.25,4.15
39932,2018-08-28 07:35:01,"13,4",-13.7,0.0,-0.39,23.26,40.99,4.15
39938,2018-08-28 07:41:02,"13,4",-13.7,0.4,0.72,23.09,41.31,4.15
39948,2018-08-28 07:51:03,"13,4",-13.9,1.2,0.85,22.51,41.91,4.15
39958,2018-08-28 08:01:05,"13,4",-13.5,1.5,1.05,22.36,42.56,4.14
39980,2018-08-28 08:23:08,"13,4",-13.4,3.5,0.59,22.74,43.37,4.15
39986,2018-08-28 08:29:09,"13,4",-13.8,4.4,-0.2,22.69,43.92,4.15
40000,2018-08-28 08:43:11,"13,4",-13.5,10.0,0.59,22.23,44.33,4.14
40004,2018-08-28 08:47:11,"13,4",14.5,27.7,0.72,21.95,44.95,4.15
40008,2018-08-28 08:51:12,"13,4",45.6,64.1,0.0,21.8,45.62,4.16
40016,2018-08-28 08:59:13,"13,4",59.9,78.9,0.59,22.06,45.26,4.17
40026,2018-08-28 09:09:14,"13,4",77.8,96.8,1.5,22.58,46.33,4.17
40034,2018-08-28 09:17:15,"13,4",88.6,109.8,1.63,22.84,46.37,4.18
40038,2018-08-28 09:21:16,"13,4",95.7,116.0,0.85,23.16,46.04,4.19
40040,2018-08-28 09:23:16,"13,4",98.3,119.1,1.18,23.3,45.77,4.19
40042,2018-08-28 09:25:16,"13,4",102.7,122.1,0.78,23.42,45.52,4.19
40058,2018-08-28 09:41:18,"13,4",78.6,144.8,2.35,24.17,43.43,4.19
40062,2018-08-28 09:45:19,"13,4",73.1,153.3,0.26,24.25,43.57,4.2
40064,2018-08-28 09:47:19,"13,4",71.1,156.8,1.24,24.31,42.91,4.19
40066,2018-08-28 09:49:19,"13,4",69.1,159.2,0.91,24.38,43.19,4.2
40072,2018-08-28 09:55:20,"13,4",63.5,168.9,1.57,24.49,42.66,4.19
40078,2018-08-28 10:01:20,"13,4",58.9,178.5,1.31,24.75,42.43,4.19
40090,2018-08-28 10:13:22,"13,4",50.1,197.4,2.48,25.32,42.36,4.21
40096,2018-08-28 10:19:22,"13,4",46.5,206.9,2.09,25.66,42.36,4.21
40098,2018-08-28 10:21:23,"13,4",45.0,210.1,1.11,25.72,42.26,4.21
40108,2018-08-28 10:31:24,"13,4",39.1,222.2,1.5,26.22,41.34,4.21
40114,2018-08-28 10:37:24,"13,4",36.4,231.6,2.42,26.53,41.07,4.2
40124,2018-08-28 10:47:25,"13,4",32.6,242.6,3.98,27.1,40.69,4.2
40128,2018-08-28 10:51:26,"13,4",30.0,246.8,2.87,27.43,40.04,4.21
40142,2018-08-28 11:05:27,"13,4",25.7,262.5,2.87,28.03,38.15,4.21
40144,2018-08-28 11:07:27,"13,4",25.6,264.3,1.63,28.18,38.06,4.21
40152,2018-08-28 11:15:28,"13,4",22.8,272.5,3.2,28.62,37.38,4.21
40154,2018-08-28 11:17:28,"13,4",22.1,275.7,3.0,28.77,36.07,4.21
40176,2018-08-28 11:39:30,"13,4",17.8,296.0,3.4,29.64,34.75,4.21
40182,2018-08-28 11:45:31,"13,4",16.2,300.4,4.83,29.95,34.15,4.21
40184,2018-08-28 11:47:31,"13,4",15.8,302.4,3.85,29.79,34.34,4.21
40192,2018-08-28 11:55:32,"13,4",14.6,309.0,6.01,30.4,33.16,4.21
40196,2018-08-28 11:59:32,"13,4",12.9,313.0,4.51,30.31,33.23,4.21
40204,2018-08-28 12:07:33,"13,4",12.1,318.9,4.83,30.67,32.65,4.22
40230,2018-08-28 12:33:34,"13,4",-0.1,328.0,3.66,31.7,30.52,4.21
40234,2018-08-28 12:37:35,"13,4",-0.1,331.4,1.63,32.07,29.97,4.21
40236,2018-08-28 12:39:35,"13,4",-0.1,332.7,3.07,32.14,29.83,4.21
40242,2018-08-28 12:45:35,"13,4",0.0,335.1,3.53,32.32,29.7,4.22
40274,2018-08-28 13:17:37,"13,4",-0.1,338.3,3.59,33.54,27.24,4.21
40280,2018-08-28 13:23:38,"13,4",-0.2,337.7,2.68,33.8,26.97,4.22
40282,2018-08-28 13:25:38,"13,4",-0.1,338.6,3.85,33.89,26.75,4.21
40284,2018-08-28 13:27:38,"13,4",0.0,337.5,2.55,33.97,26.91,4.21
40290,2018-08-28 13:33:38,"13,4",-0.4,340.5,5.55,34.41,26.39,4.2
40296,2018-08-28 13:39:39,"13,4",0.0,342.8,3.66,34.47,26.28,4.21
40302,2018-08-28 13:45:39,"13,4",0.0,337.5,2.94,34.54,26.06,4.21
40304,2018-08-28 13:47:39,"13,4",0.0,337.4,2.09,34.8,25.67,4.21
40312,2018-08-28 13:55:40,"13,4",-0.3,338.7,2.68,35.23,24.7,4.21
40322,2018-08-28 14:05:40,"13,4",-0.1,335.5,2.68,35.38,23.96,4.21
40330,2018-08-28 14:13:40,"13,4",0.0,332.7,3.85,35.36,23.74,4.21
40348,2018-08-28 14:31:41,"13,4",-0.2,323.7,1.96,36.16,23.27,4.21
40350,2018-08-28 14:33:41,"13,4",-0.3,322.5,4.25,36.3,22.67,4.22
40352,2018-08-28 14:35:41,"13,4",-0.1,322.7,2.03,36.35,22.45,4.21
40368,2018-08-28 14:51:42,"13,4",0.0,317.7,3.72,36.35,22.86,4.22
40370,2018-08-28 14:53:42,"13,4",-0.2,316.0,3.46,36.44,22.53,4.22
40380,2018-08-28 15:03:42,"13,4",0.0,314.1,5.42,36.86,22.18,4.22
40398,2018-08-28 15:21:43,"13,4",0.1,152.7,2.22,37.65,21.09,4.21
40410,2018-08-28 15:33:44,"13,4",-0.1,116.3,3.07,37.51,21.24,4.21
40412,2018-08-28 15:35:44,"13,4",-0.3,204.0,2.42,37.46,21.08,4.21
40416,2018-08-28 15:39:44,"13,4",-0.5,321.6,1.37,37.4,21.34,4.21
40428,2018-08-28 15:51:44,"13,4",-0.2,278.5,3.79,37.13,21.44,4.21
40430,2018-08-28 15:53:44,"13,4",-0.4,276.9,3.07,37.06,21.59,4.22
40438,2018-08-28 16:01:45,"13,4",-0.1,199.8,2.29,37.51,21.24,4.21
40444,2018-08-28 16:07:45,"13,4",-0.2,78.6,3.72,37.77,20.95,4.22
40454,2018-08-28 16:17:45,"13,4",12.2,68.1,1.63,37.85,21.03,4.22
40458,2018-08-28 16:21:45,"13,4",12.6,68.7,2.74,38.09,21.12,4.21
40478,2018-08-28 16:41:46,"13,4",-0.2,87.3,3.0,37.89,21.11,4.21
40480,2018-08-28 16:43:46,"13,4",-0.1,76.2,2.81,37.96,21.11,4.21
40486,2018-08-28 16:49:47,"13,4",-0.1,62.7,3.66,38.19,20.59,4.22
40488,2018-08-28 16:51:47,"13,4",-0.3,60.8,3.0,38.28,20.52,4.21
40490,2018-08-28 16:53:47,"13,4",-0.2,59.5,1.89,38.35,20.68,4.21
40516,2018-08-28 17:19:48,"13,4",-0.3,53.3,3.92,37.77,21.1,4.21
40518,2018-08-28 17:21:48,"13,4",-0.3,54.0,6.01,37.7,20.79,4.22
40530,2018-08-28 17:33:48,"13,4",0.0,57.9,3.98,37.61,20.63,4.22
40536,2018-08-28 17:39:49,"13,4",-0.3,63.9,4.7,37.86,20.42,4.21
40540,2018-08-28 17:43:49,"13,4",-0.1,58.8,3.72,37.63,20.56,4.22
40560,2018-08-28 18:03:49,"13,4",-0.3,59.7,4.96,37.27,20.84,4.21
40562,2018-08-28 18:05:50,"13,4",-0.3,48.1,2.87,37.4,20.7,4.22
40572,2018-08-28 18:15:50,"13,4",0.1,65.1,3.14,36.87,21.12,4.22
40594,2018-08-28 18:37:51,"13,4",-0.1,56.6,2.94,36.64,21.86,4.21
40628,2018-08-28 19:11:52,"13,4",-13.6,29.8,3.14,35.91,22.35,4.22
40644,2018-08-28 19:27:53,"13,4",-13.7,23.7,3.92,35.03,23.42,4.22
40648,2018-08-28 19:31:53,"13,4",14.9,22.3,3.27,35.21,23.47,4.23
40654,2018-08-28 19:37:53,"13,4",-13.6,20.5,1.76,34.89,23.97,4.22
40670,2018-08-28 19:53:54,"13,4",15.3,16.7,4.64,34.48,23.75,4.22
40672,2018-08-28 19:55:54,"13,4",-13.8,16.1,3.2,34.4,23.9,4.21
40676,2018-08-28 19:59:54,"13,4",15.6,15.3,4.05,34.26,23.96,4.22
40682,2018-08-28 20:05:55,"13,4",15.6,13.6,3.07,34.03,24.36,4.22
40684,2018-08-28 20:07:55,"13,4",15.1,13.1,2.35,34.07,24.4,4.22
40694,2018-08-28 20:17:55,"13,4",-13.6,10.2,2.74,33.71,24.56,4.22
40696,2018-08-28 20:19:56,"13,4",-13.7,9.4,2.48,33.62,24.74,4.22
40698,2018-08-28 20:21:56,"13,4",-13.7,9.4,2.68,33.56,24.73,4.21
40702,2018-08-28 20:25:56,"13,4",-13.7,8.0,3.46,33.48,25.1,4.21
40704,2018-08-28 20:27:56,"13,4",-13.8,7.6,3.46,33.39,25.24,4.22
40706,2018-08-28 20:29:56,"13,4",-13.7,7.0,2.55,33.23,25.38,4.21
40708,2018-08-28 20:31:56,"13,4",-13.6,6.5,3.0,33.17,25.45,4.21
40720,2018-08-28 20:43:57,"13,4",-13.8,3.3,1.83,32.76,26.41,4.22
40724,2018-08-28 20:47:58,"13,4",-13.8,2.5,2.35,32.68,26.41,4.21
40728,2018-08-28 20:51:58,"13,4",-13.6,1.6,3.72,32.43,26.5,4.22
40742,2018-08-28 21:05:59,"13,4",-13.5,-0.1,1.24,31.93,27.27,4.22
40750,2018-08-28 21:14:00,"13,4",-13.7,-0.4,3.53,31.76,27.55,4.21
40752,2018-08-28 21:16:00,"13,4",-13.7,-0.2,3.07,31.65,27.61,4.21
40758,2018-08-28 21:22:00,"13,4",-14.1,-0.3,3.14,31.56,27.68,4.21
40778,2018-08-28 21:42:02,"13,4",-13.6,-0.1,1.7,31.03,28.44,4.21
40782,2018-08-28 21:46:02,"13,4",-13.8,-0.2,0.91,30.95,28.58,4.21
40794,2018-08-28 21:58:03,"13,4",-13.5,-0.3,2.87,30.6,28.84,4.21
40798,2018-08-28 22:02:04,"13,4",-13.7,-0.2,1.89,30.5,28.98,4.21
40832,2018-08-28 22:36:07,"13,4",-13.6,-0.3,0.2,30.0,30.41,4.19
40848,2018-08-28 22:52:09,"13,4",-13.8,-0.3,1.31,29.48,31.27,4.19
40854,2018-08-28 22:58:09,"13,4",-13.7,-0.4,0.98,29.29,31.75,4.2
40888,2018-08-28 23:32:13,"13,4",-13.8,-0.2,1.7,28.28,33.75,4.19
40892,2018-08-28 23:36:13,"13,4",-13.6,-0.1,0.91,27.95,34.6,4.21
40900,2018-08-28 23:44:14,"13,4",-13.8,-0.3,1.83,27.65,35.27,4.19
40902,2018-08-28 23:46:14,"13,4",-13.9,-0.5,2.61,27.66,35.03,4.2
40908,2018-08-28 23:52:15,"13,4",-13.9,-0.3,1.24,27.69,34.72,4.19
40920,2018-08-29 00:04:16,"13,4",-13.9,-0.6,2.81,27.4,35.18,4.19
40944,2018-08-29 00:28:19,"13,4",-13.7,-0.3,1.63,26.85,36.17,4.19
40960,2018-08-29 00:44:21,"13,4",-13.8,-0.4,3.59,26.53,37.35,4.19
40964,2018-08-29 00:48:21,"13,4",-13.8,-0.2,3.14,26.37,37.81,4.18
40966,2018-08-29 00:50:21,"13,4",-14.0,0.0,1.63,26.3,37.98,4.18
40970,2018-08-29 00:54:22,"13,4",-13.7,-0.3,1.44,26.29,38.05,4.19
40978,2018-08-29 01:02:23,"13,4",-13.4,-0.5,2.94,26.06,38.74,4.19
40980,2018-08-29 01:04:23,"13,4",-13.7,-0.4,2.22,26.08,38.75,4.19
40990,2018-08-29 01:14:24,"13,4",-13.8,-0.4,1.05,25.89,39.17,4.19
40996,2018-08-29 01:20:25,"13,4",-13.7,-0.3,2.42,25.74,39.8,4.19
41002,2018-08-29 01:26:26,"13,4",-13.7,-0.3,2.81,25.54,40.49,4.19
41010,2018-08-29 01:34:26,"13,4",-13.8,-0.2,1.57,25.34,41.15,4.19
41024,2018-08-29 01:48:28,"13,4",-13.5,-0.3,0.72,25.02,42.05,4.18
41034,2018-08-29 01:58:29,"13,4",-13.4,-0.2,1.63,25.04,41.79,4.18
41038,2018-08-29 02:02:30,"13,4",-13.8,-0.1,1.57,25.08,41.39,4.18
41044,2018-08-29 02:08:31,"13,4",-13.5,-0.2,0.78,25.02,42.35,4.19
41046,2018-08-29 02:10:31,"13,4",-13.7,-0.3,0.13,25.02,42.02,4.18
41048,2018-08-29 02:12:31,"13,4",-13.8,-0.4,0.46,25.05,41.99,4.18
41056,2018-08-29 02:20:32,"13,4",-13.5,-0.4,0.78,25.04,41.65,4.18
41074,2018-08-29 02:38:34,"13,4",-13.6,-0.2,1.24,24.76,42.16,4.17
41082,2018-08-29 02:46:35,"13,4",-13.8,-0.3,0.59,24.53,42.37,4.17
41090,2018-08-29 02:54:36,"13,4",-13.6,-0.3,1.5,24.26,42.81,4.18
41092,2018-08-29 02:56:37,"13,4",-13.6,-0.4,2.03,24.17,42.96,4.18
41096,2018-08-29 03:00:37,"13,4",-13.8,0.0,0.59,24.18,42.83,4.18
41108,2018-08-29 03:12:39,"13,4",-14.0,0.0,1.24,24.08,42.65,4.17
41116,2018-08-29 03:20:40,"13,4",-13.8,-0.3,1.89,23.87,43.03,4.17
41138,2018-08-29 03:42:43,"13,4",-13.7,-0.3,1.05,23.73,42.35,4.17
41146,2018-08-29 03:50:44,"13,4",-13.9,-0.1,1.37,23.65,41.43,4.17
41152,2018-08-29 03:56:45,"13,4",-13.7,-0.2,1.83,23.42,41.01,4.17
41156,2018-08-29 04:00:45,"13,4",-13.7,-0.2,1.83,23.31,41.3,4.17
41158,2018-08-29 04:02:45,"13,4",-13.7,-0.2,1.7,23.23,41.22,4.17
41160,2018-08-29 04:04:46,"13,4",-13.7,-0.1,0.91,23.19,40.92,4.18
41162,2018-08-29 04:06:46,"13,4",-13.5,-0.5,0.65,23.14,40.91,4.17
41164,2018-08-29 04:08:46,"13,4",-13.7,-0.4,1.96,23.08,40.97,4.17
41166,2018-08-29 04:10:46,"13,4",-13.7,-0.5,2.09,23.11,40.84,4.17
41178,2018-08-29 04:22:48,"13,4",-13.7,-0.3,1.76,22.98,40.52,4.17
41186,2018-08-29 04:30:49,"13,4",-13.5,-0.2,1.44,22.99,40.26,4.17
41192,2018-08-29 04:36:50,"13,4",-13.8,-0.2,2.81,22.96,40.02,4.17
41196,2018-08-29 04:40:51,"13,4",-13.8,-0.4,1.05,22.89,40.15,4.16
41206,2018-08-29 04:50:52,"13,4",-13.7,-0.5,2.03,22.62,40.39,4.17
41208,2018-08-29 04:52:52,"13,4",-13.7,-0.5,1.89,22.6,40.48,4.17
41210,2018-08-29 04:54:52,"13,4",-13.6,-0.2,1.96,22.56,40.52,4.16
41212,2018-08-29 04:56:53,"13,4",-13.5,-0.2,0.85,22.57,40.48,4.17
41220,2018-08-29 05:04:54,"13,4",-13.6,-0.5,2.29,22.59,40.45,4.16
41222,2018-08-29 05:06:54,"13,4",-13.7,-0.3,1.5,22.6,40.58,4.15
41232,2018-08-29 05:16:56,"13,4",-13.5,-0.5,1.83,22.34,40.96,4.16
41236,2018-08-29 05:20:56,"13,4",-13.9,-0.4,1.11,22.35,41.26,4.15
41248,2018-08-29 05:32:58,"13,4",-13.7,-0.4,2.29,22.32,40.99,4.16
41274,2018-08-29 05:59:01,"13,4",-13.7,-0.4,0.26,22.18,41.81,4.16
41278,2018-08-29 06:03:02,"13,4",-13.8,-0.3,1.5,22.08,42.06,4.17
41294,2018-08-29 06:19:04,"13,4",-13.8,-0.3,1.37,21.95,42.88,4.15
41322,2018-08-29 06:47:08,"13,4",-13.8,0.2,0.72,21.56,44.12,4.15
41324,2018-08-29 06:49:09,"13,4",-13.7,-0.4,0.65,21.57,44.22,4.15
41328,2018-08-29 06:53:09,"13,4",-13.7,-0.3,2.48,21.55,44.31,4.15
41338,2018-08-29 07:03:11,"13,4",-13.8,-0.6,1.96,21.38,45.02,4.16
41350,2018-08-29 07:15:12,"13,4",-13.4,-0.1,0.98,21.34,45.79,4.15
41382,2018-08-29 07:47:17,"13,4",-13.6,1.1,1.18,21.04,47.12,4.15
41394,2018-08-29 07:59:19,"13,4",-13.5,3.6,0.78,20.83,47.58,4.15
41396,2018-08-29 08:01:19,"13,4",-13.8,4.2,1.7,20.81,47.54,4.15
41402,2018-08-29 08:07:20,"13,4",-13.8,7.0,2.29,20.8,47.8,4.15
41408,2018-08-29 08:13:21,"13,4",14.1,12.5,1.31,20.72,48.08,4.15
41416,2018-08-29 08:21:22,"13,4",-13.3,13.1,2.03,20.7,48.33,4.15
41428,2018-08-29 08:33:24,"13,4",15.5,34.6,2.81,20.67,48.94,4.15
41430,2018-08-29 08:35:24,"13,4",16.3,35.6,1.24,20.66,49.19,4.15
41442,2018-08-29 08:47:26,"13,4",37.9,56.6,2.48,20.7,49.77,4.17
41446,2018-08-29 08:51:26,"13,4",-13.8,28.1,0.85,20.71,49.9,4.16
41452,2018-08-29 08:57:27,"13,4",14.2,28.2,3.0,20.67,49.86,4.15
41462,2018-08-29 09:07:29,"13,4",52.0,73.9,1.37,20.9,49.47,4.17
41464,2018-08-29 09:09:29,"13,4",79.4,99.3,2.29,20.93,49.48,4.18
41474,2018-08-29 09:19:30,"13,4",94.4,114.4,1.05,21.21,49.2,4.19
41482,2018-08-29 09:27:31,"13,4",89.2,128.1,1.96,21.5,49.01,4.2
41496,2018-08-29 09:41:33,"13,4",68.9,150.8,1.11,21.99,47.5,4.19
41528,2018-08-29 10:13:37,"13,4",44.3,204.7,1.31,22.86,45.39,4.19
41546,2018-08-29 10:31:39,"13,4",35.2,231.5,1.63,23.81,42.42,4.21
41548,2018-08-29 10:33:40,"13,4",34.6,237.3,0.98,23.92,42.2,4.2
41554,2018-08-29 10:39:40,"13,4",32.2,251.4,2.48,24.23,41.3,4.21
41564,2018-08-29 10:49:42,"13,4",28.7,262.4,2.48,24.71,40.0,4.21
41570,2018-08-29 10:55:42,"13,4",27.1,266.1,1.5,25.0,39.21,4.21
41576,2018-08-29 11:01:43,"13,4",23.8,278.9,1.05,25.42,35.55,4.21
41578,2018-08-29 11:03:43,"13,4",24.3,285.5,0.85,25.52,35.21,4.22
41582,2018-08-29 11:07:44,"13,4",22.4,284.8,2.81,25.76,34.33,4.21
41584,2018-08-29 11:09:44,"13,4",21.6,287.9,0.91,25.84,33.92,4.21
41590,2018-08-29 11:15:45,"13,4",21.6,289.0,1.5,26.3,33.19,4.21
41596,2018-08-29 11:21:45,"13,4",19.6,284.8,1.83,26.61,30.99,4.21
41600,2018-08-29 11:25:46,"13,4",18.4,298.8,2.74,26.75,29.72,4.21
41614,2018-08-29 11:39:47,"13,4",16.3,302.6,2.61,27.4,30.2,4.21
41616,2018-08-29 11:41:47,"13,4",15.5,309.4,2.35,27.53,29.78,4.21
41618,2018-08-29 11:43:48,"13,4",15.1,308.2,0.59,27.62,29.61,4.2
41622,2018-08-29 11:47:48,"13,4",14.7,307.8,1.89,27.62,29.58,4.21
41644,2018-08-29 12:09:50,"13,4",0.0,328.0,1.37,28.79,29.06,4.21
41650,2018-08-29 12:15:51,"13,4",-0.3,328.6,0.65,28.92,28.57,4.21
