,Date_time,Node ,Battery Current,PV sc Current,Wind Speed,Temperature,Humidity,Battery Voltage
23786,2018-08-17 02:00:46,"13,3",-13.8,-0.2,1.37,20.88,65.71,4.17
23790,2018-08-17 02:04:46,"13,3",-13.5,-0.3,1.37,20.86,65.79,4.17
23792,2018-08-17 02:06:46,"13,3",-13.8,-0.2,1.89,20.84,65.42,4.17
23794,2018-08-17 02:08:47,"13,3",-13.8,-0.4,2.35,20.83,65.73,4.17
23806,2018-08-17 02:20:48,"13,3",-13.6,-0.3,4.64,20.6,67.35,4.17
23818,2018-08-17 02:32:50,"13,3",-13.4,-0.5,2.48,20.45,67.87,4.17
23828,2018-08-17 02:42:52,"13,3",-13.7,-0.3,1.11,20.37,68.39,4.17
23854,2018-08-17 03:08:55,"13,3",-13.7,-0.1,1.57,20.14,69.62,4.16
23860,2018-08-17 03:14:56,"13,3",-13.6,-0.3,0.78,20.07,70.08,4.16
23880,2018-08-17 03:34:59,"13,3",-13.8,-0.2,3.07,19.82,71.45,4.16
23884,2018-08-17 03:39:00,"13,3",-13.5,-0.3,1.83,19.78,71.6,4.16
23898,2018-08-17 03:53:02,"13,3",-13.6,-0.3,1.37,19.7,72.14,4.17
23914,2018-08-17 04:09:04,"13,3",-14.0,-0.2,1.5,19.78,71.36,4.15
23918,2018-08-17 04:13:05,"13,3",-13.7,-0.3,0.33,19.8,71.14,4.15
23932,2018-08-17 04:27:07,"13,3",-14.1,-0.2,1.05,19.5,73.57,4.16
23938,2018-08-17 04:33:08,"13,3",-13.5,-0.5,0.46,19.49,73.19,4.15
23942,2018-08-17 04:37:08,"13,3",-13.6,-0.3,1.57,19.52,73.52,4.15
23956,2018-08-17 04:51:11,"13,3",-13.7,-0.1,1.83,19.17,75.98,4.16
24002,2018-08-17 05:37:18,"13,3",-13.9,-0.4,1.83,18.34,79.31,4.15
24006,2018-08-17 05:41:19,"13,3",-13.5,-0.5,2.09,18.37,78.91,4.15
24014,2018-08-17 05:49:20,"13,3",-13.8,-0.1,1.57,18.43,78.09,4.15
24016,2018-08-17 05:51:20,"13,3",-13.5,-0.4,1.44,18.45,78.46,4.15
24024,2018-08-17 05:59:21,"13,3",-13.8,0.0,1.24,18.26,79.07,4.14
24026,2018-08-17 06:01:22,"13,3",-13.6,-0.2,1.05,18.14,79.71,4.15
24042,2018-08-17 06:17:24,"13,3",-13.7,0.0,0.39,17.84,80.66,4.14
24048,2018-08-17 06:23:25,"13,3",-13.6,-0.2,0.65,17.94,79.59,4.15
24058,2018-08-17 06:33:27,"13,3",-13.9,-0.2,-0.13,18.3,77.41,4.15
24062,2018-08-17 06:37:28,"13,3",-13.6,-0.2,0.91,18.4,76.96,4.14
24082,2018-08-17 06:57:31,"13,3",-13.7,-0.2,0.91,18.16,78.6,4.15
24084,2018-08-17 06:59:31,"13,3",-13.7,-0.4,-0.2,18.18,77.83,4.14
24090,2018-08-17 07:05:32,"13,3",-13.7,-0.2,0.72,18.29,77.59,4.14
24096,2018-08-17 07:11:33,"13,3",-13.7,-0.4,0.78,18.25,77.0,4.14
24102,2018-08-17 07:17:34,"13,3",-13.9,-0.3,0.59,18.13,77.19,4.14
24118,2018-08-17 07:33:37,"13,3",-13.8,1.0,0.98,17.62,80.08,4.14
24120,2018-08-17 07:35:37,"13,3",-13.6,1.2,0.2,17.66,79.89,4.15
24136,2018-08-17 07:51:40,"13,3",13.9,4.3,0.33,17.78,80.42,4.15
24144,2018-08-17 07:59:41,"13,3",-13.7,5.9,0.78,17.9,80.22,4.14
24152,2018-08-17 08:07:42,"13,3",-13.7,11.6,0.78,17.97,79.36,4.14
24162,2018-08-17 08:17:44,"13,3",-13.6,31.4,0.39,18.08,79.13,4.14
24164,2018-08-17 08:19:44,"13,3",14.0,24.6,0.26,18.08,79.03,4.14
24170,2018-08-17 08:25:45,"13,3",25.0,44.6,0.39,18.09,78.85,4.15
24184,2018-08-17 08:39:48,"13,3",44.7,64.1,0.91,18.17,80.25,4.16
24196,2018-08-17 08:51:49,"13,3",63.6,83.1,0.46,18.53,79.82,4.17
24214,2018-08-17 09:09:52,"13,3",89.0,109.3,1.18,19.16,77.61,4.19
24216,2018-08-17 09:11:52,"13,3",92.2,111.7,-0.2,19.24,77.77,4.19
24234,2018-08-17 09:29:55,"13,3",82.9,138.9,0.85,19.73,75.11,4.19
24236,2018-08-17 09:31:55,"13,3",80.0,142.0,0.2,19.97,73.39,4.2
24242,2018-08-17 09:37:56,"13,3",73.1,150.3,0.52,20.29,72.14,4.2
24248,2018-08-17 09:43:57,"13,3",67.3,160.3,0.59,20.52,72.95,4.2
24250,2018-08-17 09:45:57,"13,3",64.4,163.1,1.57,20.66,71.6,4.2
24254,2018-08-17 09:49:58,"13,3",61.0,168.7,1.05,20.79,71.66,4.21
24258,2018-08-17 09:53:58,"13,3",58.5,174.0,0.33,21.0,70.97,4.2
24276,2018-08-17 10:12:01,"13,3",47.1,195.5,1.31,21.26,70.78,4.2
24288,2018-08-17 10:24:02,"13,3",39.6,214.3,0.85,21.72,68.55,4.21
24302,2018-08-17 10:38:04,"13,3",34.0,234.2,1.37,22.15,68.2,4.2
24306,2018-08-17 10:42:05,"13,3",31.5,238.1,1.89,22.24,67.96,4.21
24334,2018-08-17 11:10:08,"13,3",22.5,266.7,0.91,22.97,64.88,4.21
24348,2018-08-17 11:24:10,"13,3",19.5,282.6,1.96,23.76,62.97,4.21
24354,2018-08-17 11:30:10,"13,3",18.0,289.5,1.63,24.07,64.29,4.21
24358,2018-08-17 11:34:11,"13,3",18.2,294.0,1.18,24.2,62.0,4.21
24366,2018-08-17 11:42:12,"13,3",15.6,300.1,0.46,24.91,58.87,4.21
24380,2018-08-17 11:56:13,"13,3",13.2,310.3,0.78,25.87,58.13,4.21
24384,2018-08-17 12:00:14,"13,3",12.8,313.0,0.98,26.21,57.12,4.22
24388,2018-08-17 12:04:14,"13,3",12.5,316.4,1.96,26.48,55.63,4.21
24390,2018-08-17 12:06:14,"13,3",-0.3,316.5,1.76,26.47,54.19,4.21
24400,2018-08-17 12:16:15,"13,3",12.8,323.8,1.18,26.7,54.56,4.21
24404,2018-08-17 12:20:16,"13,3",-0.2,325.8,0.91,26.86,53.39,4.21
24426,2018-08-17 12:42:18,"13,3",-0.2,336.3,1.63,28.81,47.78,4.21
24428,2018-08-17 12:44:18,"13,3",-0.2,337.5,-0.07,29.2,46.97,4.22
24442,2018-08-17 12:58:19,"13,3",-0.2,339.5,0.91,29.41,45.09,4.21
24446,2018-08-17 13:02:19,"13,3",-0.3,340.3,0.59,30.35,39.7,4.21
24462,2018-08-17 13:18:21,"13,3",-0.3,344.1,3.2,31.01,36.08,4.21
24506,2018-08-17 14:02:23,"13,3",-0.4,343.2,2.03,32.16,33.64,4.21
24512,2018-08-17 14:08:24,"13,3",-0.3,340.5,2.74,33.32,33.45,4.21
24522,2018-08-17 14:18:24,"13,3",-0.2,335.7,2.81,32.67,32.47,4.21
24528,2018-08-17 14:24:25,"13,3",-0.3,334.9,0.2,32.26,34.18,4.21
24532,2018-08-17 14:28:25,"13,3",-0.1,330.0,1.11,32.77,32.8,4.21
24534,2018-08-17 14:30:25,"13,3",-0.1,330.1,0.46,32.76,32.55,4.21
24552,2018-08-17 14:48:26,"13,3",0.1,335.4,1.96,33.39,30.8,4.22
24566,2018-08-17 15:02:27,"13,3",-0.1,185.9,1.63,33.8,30.83,4.22
24596,2018-08-17 15:32:29,"13,3",13.2,109.9,2.09,34.84,30.23,4.21
24608,2018-08-17 15:44:29,"13,3",-0.1,99.6,2.09,33.14,30.78,4.22
24626,2018-08-17 16:02:30,"13,3",-0.2,99.3,0.46,33.08,32.32,4.22
24632,2018-08-17 16:08:31,"13,3",-0.3,82.1,1.83,34.28,28.76,4.22
24668,2018-08-17 16:44:33,"13,3",-0.3,47.7,0.85,34.61,25.77,4.22
24714,2018-08-17 17:30:35,"13,3",13.6,55.6,1.11,35.39,26.79,4.22
24716,2018-08-17 17:32:35,"13,3",13.8,55.0,1.11,35.42,26.86,4.22
24730,2018-08-17 17:46:35,"13,3",12.1,45.8,0.85,34.2,28.03,4.21
24742,2018-08-17 17:58:36,"13,3",15.8,38.2,2.42,33.58,27.54,4.22
24744,2018-08-17 18:00:36,"13,3",15.6,36.7,4.64,33.33,30.72,4.23
24746,2018-08-17 18:02:36,"13,3",16.1,35.9,4.38,33.04,31.28,4.22
24770,2018-08-17 18:26:38,"13,3",-0.4,45.3,1.96,32.04,33.91,4.23
24776,2018-08-17 18:32:39,"13,3",-0.2,46.4,2.22,32.22,33.0,4.23
24784,2018-08-17 18:40:39,"13,3",-0.3,43.7,2.22,32.21,32.32,4.22
24796,2018-08-17 18:52:40,"13,3",-0.2,54.8,2.35,32.48,30.15,4.22
24798,2018-08-17 18:54:41,"13,3",-0.2,53.4,4.51,32.43,31.15,4.22
24822,2018-08-17 19:18:43,"13,3",0.0,36.9,1.83,32.09,31.77,4.22
24824,2018-08-17 19:20:43,"13,3",0.0,35.7,1.83,32.16,31.71,4.23
24830,2018-08-17 19:26:43,"13,3",14.7,28.0,0.91,32.38,31.04,4.22
24844,2018-08-17 19:40:44,"13,3",13.9,20.2,1.31,31.97,31.19,4.23
24846,2018-08-17 19:42:44,"13,3",14.1,19.7,1.37,31.75,31.89,4.22
24848,2018-08-17 19:44:45,"13,3",-13.8,19.1,1.11,31.65,31.74,4.23
24852,2018-08-17 19:48:45,"13,3",13.8,17.7,1.18,31.5,32.58,4.22
24860,2018-08-17 19:56:45,"13,3",-13.5,17.2,0.98,31.37,32.5,4.21
24870,2018-08-17 20:06:46,"13,3",14.6,17.2,0.26,31.66,32.2,4.23
24872,2018-08-17 20:08:46,"13,3",-13.4,16.6,0.72,31.72,32.17,4.23
24882,2018-08-17 20:18:47,"13,3",14.3,14.5,1.11,31.83,32.04,4.23
24894,2018-08-17 20:30:48,"13,3",-14.0,9.9,0.46,31.58,32.16,4.22
24916,2018-08-17 20:52:50,"13,3",-13.6,4.6,0.2,31.29,32.35,4.22
24930,2018-08-17 21:06:51,"13,3",-13.8,1.0,-0.26,31.12,32.94,4.21
24932,2018-08-17 21:08:51,"13,3",-13.6,0.6,0.07,31.06,32.69,4.21
24942,2018-08-17 21:18:52,"13,3",-13.8,0.0,0.33,30.58,34.77,4.21
24950,2018-08-17 21:26:53,"13,3",-13.6,-0.2,1.11,30.06,33.49,4.21
24968,2018-08-17 21:44:54,"13,3",-13.8,-0.3,1.05,29.88,34.46,4.21
24974,2018-08-17 21:50:55,"13,3",-14.0,-0.1,0.91,29.8,34.84,4.21
24990,2018-08-17 22:06:56,"13,3",-13.5,-0.4,0.91,28.8,40.29,4.21
24998,2018-08-17 22:14:57,"13,3",-14.0,-0.3,0.72,28.62,38.21,4.21
25004,2018-08-17 22:20:58,"13,3",-13.7,-0.1,0.85,28.05,41.54,4.21
25008,2018-08-17 22:24:58,"13,3",-13.5,-0.5,1.7,27.69,40.72,4.2
25012,2018-08-17 22:28:59,"13,3",-13.7,0.1,1.76,27.34,41.84,4.2
25016,2018-08-17 22:32:59,"13,3",-13.6,-0.2,1.89,27.19,42.36,4.2
25018,2018-08-17 22:34:59,"13,3",-13.5,-0.2,1.63,27.19,42.39,4.21
25030,2018-08-17 22:47:01,"13,3",-13.5,-0.4,0.59,27.37,42.58,4.21
25032,2018-08-17 22:49:01,"13,3",-13.7,-0.4,1.7,27.42,42.59,4.21
25054,2018-08-17 23:11:03,"13,3",-13.8,-0.4,1.05,27.26,41.12,4.2
25066,2018-08-17 23:23:05,"13,3",-13.8,0.1,1.11,27.15,41.71,4.2
25070,2018-08-17 23:27:05,"13,3",-13.8,0.0,-0.07,27.13,42.65,4.2
25080,2018-08-17 23:37:06,"13,3",-13.7,-0.3,0.78,26.16,45.78,4.2
25082,2018-08-17 23:39:06,"13,3",-13.5,-0.4,0.52,26.04,46.22,4.2
25098,2018-08-17 23:55:08,"13,3",-13.9,-0.3,0.65,26.28,43.23,4.2
25120,2018-08-18 00:17:11,"13,3",-13.7,-0.3,1.05,25.83,43.01,4.19
25122,2018-08-18 00:19:11,"13,3",-13.6,-0.2,0.0,25.78,43.74,4.19
25130,2018-08-18 00:27:12,"13,3",-13.5,-0.1,1.31,25.24,46.98,4.2
25142,2018-08-18 00:39:13,"13,3",-13.9,-0.4,0.2,25.21,47.63,4.19
25144,2018-08-18 00:41:14,"13,3",-13.7,-0.3,0.72,25.22,48.42,4.19
25160,2018-08-18 00:57:16,"13,3",-13.6,-0.3,0.98,24.65,50.34,4.19
25164,2018-08-18 01:01:16,"13,3",-13.8,-0.1,1.24,24.52,47.48,4.19
25180,2018-08-18 01:17:18,"13,3",-13.7,-0.3,2.29,23.91,52.51,4.19
25186,2018-08-18 01:23:19,"13,3",-13.8,-0.4,3.33,23.56,54.32,4.19
25208,2018-08-18 01:45:22,"13,3",-13.8,-0.2,0.39,23.01,58.43,4.19
25230,2018-08-18 02:07:25,"13,3",-13.8,-0.3,1.18,22.62,60.97,4.18
25232,2018-08-18 02:09:25,"13,3",-13.5,-0.3,1.24,22.45,61.54,4.19
25244,2018-08-18 02:21:27,"13,3",-13.7,-0.1,2.29,22.18,62.65,4.18
25246,2018-08-18 02:23:27,"13,3",-13.6,-0.3,1.37,22.11,63.06,4.18
25248,2018-08-18 02:25:27,"13,3",-13.6,-0.3,1.37,22.08,62.96,4.18
25256,2018-08-18 02:33:28,"13,3",-13.7,-0.5,1.7,21.67,64.92,4.18
25264,2018-08-18 02:41:30,"13,3",-13.6,-0.3,2.61,21.56,66.23,4.19
25266,2018-08-18 02:43:30,"13,3",-13.7,-0.5,1.83,21.48,66.13,4.18
25272,2018-08-18 02:49:31,"13,3",-13.6,-0.4,1.89,21.46,66.65,4.17
25296,2018-08-18 03:13:34,"13,3",-13.7,-0.1,1.24,21.2,68.51,4.18
25300,2018-08-18 03:17:35,"13,3",-13.6,-0.4,1.57,21.14,68.7,4.18
25306,2018-08-18 03:23:36,"13,3",-13.7,-0.1,1.24,20.98,69.74,4.18
25318,2018-08-18 03:35:37,"13,3",-13.7,-0.3,1.18,21.08,69.34,4.17
25324,2018-08-18 03:41:38,"13,3",-13.7,-0.2,0.59,21.13,69.18,4.17
25326,2018-08-18 03:43:39,"13,3",-13.7,-0.1,-0.07,21.15,68.59,4.18
25334,2018-08-18 03:51:40,"13,3",-13.8,-0.3,0.39,21.15,68.93,4.17
25338,2018-08-18 03:55:40,"13,3",-13.7,-0.5,0.85,21.06,69.65,4.17
25346,2018-08-18 04:03:42,"13,3",-13.8,-0.1,1.18,20.74,71.07,4.17
25350,2018-08-18 04:07:42,"13,3",-13.8,-0.4,1.7,20.63,71.79,4.18
25362,2018-08-18 04:19:44,"13,3",-13.7,-0.2,1.11,20.33,72.86,4.17
25374,2018-08-18 04:31:46,"13,3",-13.7,-0.6,1.89,20.08,74.23,4.16
25378,2018-08-18 04:35:46,"13,3",-13.7,-0.2,2.03,19.94,74.88,4.17
25398,2018-08-18 04:55:49,"13,3",-13.5,-0.2,1.31,20.01,73.86,4.17
25420,2018-08-18 05:17:53,"13,3",-13.8,-0.4,1.18,19.73,76.02,4.17
25428,2018-08-18 05:25:54,"13,3",-13.6,-0.5,0.98,19.52,77.0,4.17
25432,2018-08-18 05:29:55,"13,3",-13.8,-0.4,1.11,19.54,76.72,4.17
25440,2018-08-18 05:37:56,"13,3",-13.6,-0.1,1.63,19.58,75.75,4.16
25444,2018-08-18 05:41:56,"13,3",-13.7,-0.3,1.24,19.5,75.51,4.16
25446,2018-08-18 05:43:57,"13,3",-13.5,-0.2,0.98,19.48,75.45,4.17
25458,2018-08-18 05:55:59,"13,3",-13.6,-0.2,1.76,19.31,75.21,4.17
25470,2018-08-18 06:08:00,"13,3",-13.8,-0.3,0.26,19.37,74.17,4.16
25484,2018-08-18 06:22:03,"13,3",-13.9,-0.1,0.91,19.32,74.24,4.16
25500,2018-08-18 06:38:05,"13,3",-13.7,-0.3,1.83,19.21,75.29,4.15
25502,2018-08-18 06:40:06,"13,3",-13.7,-0.3,1.37,19.18,75.45,4.16
25506,2018-08-18 06:44:06,"13,3",-14.0,-0.4,1.05,19.18,75.34,4.16
25510,2018-08-18 06:48:07,"13,3",-13.5,-0.3,0.0,19.17,75.58,4.15
25520,2018-08-18 06:58:08,"13,3",-13.7,-0.2,1.11,19.02,75.79,4.16
25522,2018-08-18 07:00:09,"13,3",-13.6,-0.4,1.05,19.05,75.66,4.15
25526,2018-08-18 07:04:09,"13,3",-13.2,-0.4,1.05,18.94,76.36,4.15
25528,2018-08-18 07:06:10,"13,3",-13.7,-0.4,1.31,18.88,76.82,4.16
25536,2018-08-18 07:14:11,"13,3",-13.9,-0.2,0.33,18.88,76.0,4.15
25548,2018-08-18 07:26:13,"13,3",-13.5,0.5,0.98,18.79,75.98,4.15
25552,2018-08-18 07:30:13,"13,3",-13.9,0.9,0.91,18.56,76.99,4.15
25558,2018-08-18 07:36:14,"13,3",-13.7,1.8,1.11,18.56,76.7,4.15
25560,2018-08-18 07:38:15,"13,3",-13.8,1.8,1.96,18.52,77.38,4.16
25564,2018-08-18 07:42:15,"13,3",-13.7,3.1,0.33,18.36,78.07,4.15
25574,2018-08-18 07:52:17,"13,3",-13.9,7.4,1.31,18.39,77.98,4.15
25580,2018-08-18 07:58:18,"13,3",-13.7,11.4,1.83,18.32,78.48,4.16
25582,2018-08-18 08:00:18,"13,3",-13.6,12.9,1.63,18.29,78.52,4.16
25586,2018-08-18 08:04:19,"13,3",-4.8,16.0,0.13,18.37,78.06,4.15
25592,2018-08-18 08:10:20,"13,3",-13.6,21.2,1.05,18.4,78.16,4.16
25604,2018-08-18 08:22:22,"13,3",15.0,34.3,0.85,18.38,79.3,4.17
25610,2018-08-18 08:28:23,"13,3",21.5,41.2,0.65,18.47,79.39,4.16
25618,2018-08-18 08:36:24,"13,3",32.5,51.8,1.37,18.73,79.24,4.17
25622,2018-08-18 08:40:25,"13,3",38.5,58.0,1.44,18.78,79.54,4.17
25630,2018-08-18 08:48:26,"13,3",50.9,69.7,1.63,19.02,79.56,4.18
25640,2018-08-18 08:58:28,"13,3",66.3,84.6,0.65,19.4,79.18,4.19
25674,2018-08-18 09:32:33,"13,3",59.8,138.2,0.98,20.64,74.8,4.19
25688,2018-08-18 09:46:34,"13,3",49.4,159.6,1.31,21.24,72.73,4.2
25694,2018-08-18 09:52:35,"13,3",45.2,168.0,1.89,21.51,72.32,4.21
25698,2018-08-18 09:56:36,"13,3",42.6,174.8,3.46,21.68,71.24,4.21
25700,2018-08-18 09:58:36,"13,3",41.6,176.7,1.44,21.76,70.64,4.21
25714,2018-08-18 10:12:38,"13,3",34.9,196.6,1.83,22.32,69.42,4.21
25728,2018-08-18 10:26:40,"13,3",29.4,214.5,2.03,22.82,67.17,4.21
25734,2018-08-18 10:32:40,"13,3",26.7,222.3,1.83,23.14,66.53,4.21
25736,2018-08-18 10:34:41,"13,3",26.9,225.5,1.96,23.2,66.89,4.21
25772,2018-08-18 11:10:45,"13,3",17.1,266.7,1.7,25.12,59.61,4.21
25776,2018-08-18 11:14:45,"13,3",16.2,270.2,2.22,25.16,59.13,4.21
25778,2018-08-18 11:16:46,"13,3",15.9,271.9,3.33,25.26,58.77,4.21
25782,2018-08-18 11:20:46,"13,3",14.7,276.5,1.76,25.47,57.63,4.21
25790,2018-08-18 11:28:47,"13,3",14.6,283.5,1.57,25.79,56.97,4.21
25796,2018-08-18 11:34:47,"13,3",0.1,288.4,1.96,26.27,55.32,4.21
25798,2018-08-18 11:36:48,"13,3",-0.1,289.8,2.03,26.36,55.31,4.21
25830,2018-08-18 12:08:51,"13,3",0.1,312.7,2.48,28.29,48.9,4.21
25870,2018-08-18 12:48:54,"13,3",12.1,332.9,0.72,30.12,43.12,4.22
25876,2018-08-18 12:54:54,"13,3",0.0,334.9,0.39,30.07,42.57,4.21
25884,2018-08-18 13:02:55,"13,3",0.1,337.5,0.98,30.02,43.41,4.21
25912,2018-08-18 13:30:57,"13,3",-0.1,341.1,2.35,32.09,39.04,4.21
25928,2018-08-18 13:46:57,"13,3",-0.1,339.8,1.89,33.12,36.49,4.22
25942,2018-08-18 14:00:58,"13,3",-0.1,337.7,1.18,33.42,35.91,4.22
26010,2018-08-18 15:09:01,"13,3",-0.3,311.0,2.09,36.0,27.5,4.21
26014,2018-08-18 15:13:01,"13,3",-0.2,306.3,0.72,36.06,26.98,4.22
26044,2018-08-18 15:43:02,"13,3",0.0,99.3,2.22,36.7,25.62,4.22
26074,2018-08-18 16:13:03,"13,3",-0.2,85.7,1.7,37.48,25.45,4.22
26080,2018-08-18 16:19:03,"13,3",13.4,82.5,3.66,37.22,24.8,4.22
26102,2018-08-18 16:41:04,"13,3",-0.1,80.2,2.55,36.29,25.59,4.21
26106,2018-08-18 16:45:04,"13,3",-0.1,81.9,2.81,35.85,25.93,4.21
26124,2018-08-18 17:03:05,"13,3",0.1,72.1,1.96,37.25,23.71,4.21
26132,2018-08-18 17:11:05,"13,3",0.1,64.0,2.16,37.06,23.55,4.21
26138,2018-08-18 17:17:05,"13,3",-0.3,62.7,2.94,37.37,23.35,4.22
26140,2018-08-18 17:19:05,"13,3",-0.2,65.2,1.7,37.29,23.34,4.22
26172,2018-08-18 17:51:06,"13,3",0.1,66.5,0.72,37.33,23.61,4.22
26188,2018-08-18 18:07:07,"13,3",15.2,46.3,2.29,36.81,23.68,4.22
26192,2018-08-18 18:11:07,"13,3",-0.3,68.9,1.83,36.53,23.37,4.22
26198,2018-08-18 18:17:07,"13,3",-0.2,108.3,3.53,35.96,23.18,4.22
26212,2018-08-18 18:31:08,"13,3",0.1,82.8,2.22,36.22,23.04,4.21
26220,2018-08-18 18:39:08,"13,3",-0.3,69.3,1.37,36.28,22.75,4.21
26232,2018-08-18 18:51:09,"13,3",-0.1,61.6,3.0,36.48,23.74,4.21
26258,2018-08-18 19:17:10,"13,3",14.4,36.4,1.63,36.39,23.28,4.22
26268,2018-08-18 19:27:10,"13,3",13.1,34.5,2.16,35.6,23.9,4.23
26294,2018-08-18 19:53:11,"13,3",13.2,21.2,2.03,34.36,26.05,4.23
26302,2018-08-18 20:01:12,"13,3",12.5,21.5,1.83,34.36,26.42,4.21
26318,2018-08-18 20:17:13,"13,3",12.3,15.8,2.81,33.82,29.53,4.22
26324,2018-08-18 20:23:13,"13,3",-13.5,12.9,4.51,33.62,29.66,4.23
26332,2018-08-18 20:31:13,"13,3",13.4,10.3,3.2,33.06,30.41,4.22
26348,2018-08-18 20:47:15,"13,3",-14.0,4.3,3.14,32.07,33.41,4.22
26358,2018-08-18 20:57:15,"13,3",-14.0,3.4,3.2,31.13,35.45,4.22
26372,2018-08-18 21:11:17,"13,3",-13.7,0.5,3.53,30.23,38.37,4.21
26382,2018-08-18 21:21:18,"13,3",-13.6,-0.1,3.53,29.73,41.38,4.21
26402,2018-08-18 21:41:20,"13,3",-13.9,-0.2,3.0,28.69,45.21,4.21
26408,2018-08-18 21:47:20,"13,3",-13.7,-0.2,3.92,28.52,45.52,4.2
26416,2018-08-18 21:55:21,"13,3",-13.9,-0.4,2.81,28.32,45.7,4.21
26418,2018-08-18 21:57:21,"13,3",-13.4,-0.2,0.91,28.28,45.7,4.21
26424,2018-08-18 22:03:22,"13,3",-13.6,-0.3,1.57,28.34,45.24,4.21
26428,2018-08-18 22:07:22,"13,3",-13.4,-0.4,2.03,28.3,45.16,4.21
26440,2018-08-18 22:19:24,"13,3",-13.7,-0.3,0.85,28.24,45.12,4.21
26444,2018-08-18 22:23:24,"13,3",-13.6,-0.3,0.98,28.11,45.28,4.21
26450,2018-08-18 22:29:25,"13,3",-13.6,-0.3,1.5,27.89,45.75,4.21
26454,2018-08-18 22:33:25,"13,3",-13.7,-0.2,1.7,27.71,46.43,4.2
26472,2018-08-18 22:51:27,"13,3",-13.6,-0.6,0.59,27.45,47.18,4.21
26480,2018-08-18 22:59:28,"13,3",-13.6,-0.2,0.98,27.4,47.57,4.2
26484,2018-08-18 23:03:29,"13,3",-13.7,-0.2,1.83,27.39,47.38,4.21
26530,2018-08-18 23:49:34,"13,3",-13.6,-0.3,0.2,26.1,51.24,4.2
26534,2018-08-18 23:53:35,"13,3",-13.7,-0.3,1.05,26.18,51.25,4.2
26540,2018-08-18 23:59:36,"13,3",-13.8,-0.4,0.65,26.04,50.88,4.19
26548,2018-08-19 00:07:37,"13,3",-13.7,-0.4,1.5,25.98,50.96,4.19
26578,2018-08-19 00:37:41,"13,3",-13.6,-0.1,0.52,25.2,52.4,4.19
26586,2018-08-19 00:45:42,"13,3",-13.4,-0.4,0.91,24.98,52.78,4.19
26590,2018-08-19 00:49:42,"13,3",-13.5,-0.4,0.59,24.89,52.93,4.19
26596,2018-08-19 00:55:43,"13,3",-13.7,-0.4,1.57,24.76,53.38,4.19
26600,2018-08-19 00:59:44,"13,3",-13.8,-0.3,1.57,24.69,53.66,4.19
26602,2018-08-19 01:01:44,"13,3",-13.6,-0.3,2.03,24.6,53.96,4.19
26606,2018-08-19 01:05:45,"13,3",-13.8,-0.4,1.11,24.35,55.14,4.19
26610,2018-08-19 01:09:45,"13,3",-13.6,-0.1,1.76,24.12,56.48,4.19
26618,2018-08-19 01:17:46,"13,3",-13.6,-0.4,2.22,23.83,58.77,4.18
26624,2018-08-19 01:23:47,"13,3",-13.6,-0.2,0.46,23.74,59.09,4.19
26628,2018-08-19 01:27:48,"13,3",-13.5,-0.4,1.24,23.7,60.54,4.19
26630,2018-08-19 01:29:48,"13,3",-13.6,-0.2,1.44,23.67,61.4,4.18
26638,2018-08-19 01:37:49,"13,3",-13.4,-0.2,1.96,23.41,65.24,4.19
26644,2018-08-19 01:43:50,"13,3",-14.0,-0.3,3.07,23.3,66.82,4.18
26646,2018-08-19 01:45:50,"13,3",-13.6,-0.5,3.0,23.15,68.03,4.19
26652,2018-08-19 01:51:51,"13,3",-13.5,-0.1,2.22,23.01,68.84,4.19
26664,2018-08-19 02:03:53,"13,3",-13.8,-0.5,2.94,22.78,70.21,4.19
26668,2018-08-19 02:07:53,"13,3",-13.9,-0.2,2.81,22.74,70.12,4.19
26676,2018-08-19 02:15:54,"13,3",-13.7,-0.2,3.14,22.56,71.21,4.18
26678,2018-08-19 02:17:55,"13,3",-13.6,-0.3,1.37,22.55,71.13,4.18
26684,2018-08-19 02:23:55,"13,3",-13.8,-0.2,1.83,22.5,71.39,4.19
26688,2018-08-19 02:27:56,"13,3",-13.8,-0.2,1.5,22.39,71.76,4.18
26690,2018-08-19 02:29:56,"13,3",-13.8,-0.3,0.52,22.34,72.03,4.17
26700,2018-08-19 02:39:58,"13,3",-13.7,-0.3,2.42,22.0,73.62,4.19
26706,2018-08-19 02:45:59,"13,3",-13.6,-0.3,3.79,21.81,74.57,4.17
26714,2018-08-19 02:54:00,"13,3",-13.7,-0.1,1.7,21.61,75.18,4.17
26716,2018-08-19 02:56:00,"13,3",-13.8,-0.4,3.0,21.58,75.42,4.18
26728,2018-08-19 03:08:02,"13,3",-13.5,-0.4,2.09,21.29,76.65,4.17
26742,2018-08-19 03:22:04,"13,3",-13.5,-0.2,2.87,21.03,78.19,4.17
26744,2018-08-19 03:24:04,"13,3",-13.6,-0.4,4.05,21.0,78.26,4.18
26756,2018-08-19 03:36:06,"13,3",-13.8,-0.6,2.61,20.78,79.44,4.17
26764,2018-08-19 03:44:07,"13,3",-13.8,-0.3,2.55,20.8,79.45,4.17
26772,2018-08-19 03:52:08,"13,3",-13.7,-0.2,2.61,20.79,79.52,4.17
26790,2018-08-19 04:10:11,"13,3",-13.7,-0.2,3.4,20.54,80.38,4.17
26792,2018-08-19 04:12:11,"13,3",-13.7,-0.2,2.42,20.47,80.65,4.17
