,time,photovoltaic_current,wind_speed,battery_current,battery_voltage,temperature,humidity
3375,1012500.0,37.82,3.66,-11.48,8.42,68.29,33.7
3376,1012800.0,37.37,3.66,-12.55,8.42,68.27,33.67
3377,1013100.0,36.28,3.72,-1.64,8.43,67.98,33.59
3378,1013400.0,39.35,3.81,-3.32,8.43,67.98,33.4
3379,1013700.0,42.77,3.9,-6.05,8.42,68.0,33.2
3380,1014000.0,46.18,4.0,-8.77,8.42,68.02,33.01
3381,1014300.0,49.6,4.1,-11.5,8.41,68.04,32.81
3382,1014600.0,52.83,4.33,-13.88,8.41,68.12,32.57
3383,1014900.0,54.75,5.58,-13.71,8.42,68.58,32.0
3384,1015200.0,48.4,4.51,-13.64,8.42,68.6,32.32
3385,1015500.0,44.76,3.24,-13.76,8.42,68.59,32.49
3386,1015800.0,52.13,3.32,-13.94,8.41,68.53,32.48
3387,1016100.0,63.02,4.7,-13.84,8.42,68.43,32.73
3388,1016400.0,73.91,6.07,-13.73,8.42,68.34,32.98
3389,1016700.0,74.5,4.21,-13.9,8.41,68.42,32.83
3390,1017000.0,68.19,4.54,-13.9,8.42,68.51,32.88
3391,1017300.0,61.85,4.82,-13.8,8.42,68.41,33.26
3392,1017600.0,55.72,4.53,-13.81,8.42,67.89,33.19
3393,1017900.0,49.92,3.63,-13.87,8.42,67.88,33.19
3394,1018200.0,44.4,3.83,-13.87,8.42,67.83,33.06
3395,1018500.0,39.15,5.05,-13.81,8.43,67.74,32.81
3396,1018800.0,34.75,3.72,-7.21,8.43,67.76,33.08
3397,1019100.0,30.46,4.62,1.4,8.43,67.85,33.01
3398,1019400.0,27.08,5.19,0.84,8.42,67.64,33.22
3399,1019700.0,23.93,5.12,0.34,8.42,67.3,33.44
3400,1020000.0,21.44,4.58,-4.5,8.42,67.07,33.42
3401,1020300.0,19.67,3.69,-27.48,8.41,67.14,33.68
3402,1020600.0,18.92,4.22,-27.42,8.43,67.48,33.87
3403,1020900.0,18.4,4.26,-11.37,8.43,67.47,33.89
3404,1021200.0,17.74,4.1,-3.78,8.43,67.33,33.94
3405,1021500.0,16.84,3.93,-10.6,8.43,67.22,34.07
3406,1021800.0,15.94,3.77,-17.42,8.42,67.11,34.2
3407,1022100.0,15.04,3.6,-24.24,8.42,67.0,34.33
3408,1022400.0,14.16,3.6,-9.99,8.42,66.77,34.44
3409,1022700.0,13.1,3.76,-24.44,8.42,66.44,35.07
3410,1023000.0,12.02,4.23,-5.03,8.42,66.21,35.76
3411,1023300.0,11.06,3.69,-27.44,8.43,65.95,35.89
3412,1023600.0,9.93,4.01,-27.56,8.42,65.75,36.07
3413,1023900.0,8.75,4.03,-27.54,8.42,65.38,36.31
3414,1024200.0,7.54,3.93,-27.46,8.42,64.93,36.56
3415,1024500.0,6.09,3.8,-27.48,8.41,64.6,36.93
3416,1024800.0,4.85,3.81,-27.5,8.41,64.4,36.88
3417,1025100.0,3.68,3.84,-27.5,8.41,64.18,36.74
3418,1025400.0,2.54,3.77,-27.44,8.41,63.94,36.76
3419,1025700.0,1.85,2.98,-27.57,8.41,63.67,36.93
3420,1026000.0,0.98,3.89,-27.6,8.41,63.53,37.2
3421,1026300.0,0.35,4.18,-27.51,8.41,63.19,37.66
3422,1026600.0,-0.12,4.07,-27.4,8.41,62.79,38.15
3423,1026900.0,-0.28,3.69,-27.4,8.42,62.56,38.26
3424,1027200.0,-0.46,3.67,-27.43,8.41,62.37,38.57
3425,1027500.0,-0.59,3.71,-27.49,8.41,62.15,38.88
3426,1027800.0,-0.71,3.75,-27.56,8.41,61.94,39.19
3427,1028100.0,-0.62,3.62,-27.49,8.41,61.72,39.57
3428,1028400.0,-0.46,4.3,-27.51,8.41,61.45,39.94
3429,1028700.0,-0.32,4.25,-27.55,8.41,61.25,40.04
3430,1029000.0,-0.4,3.46,-27.4,8.39,61.06,40.1
3431,1029300.0,-0.4,3.42,-27.35,8.4,60.98,40.26
3432,1029600.0,-0.4,3.39,-27.3,8.4,60.89,40.41
3433,1029900.0,-0.4,3.36,-27.25,8.41,60.8,40.57
3434,1030200.0,-0.41,3.31,-27.2,8.41,60.72,40.73
3435,1030500.0,-0.53,3.02,-27.27,8.41,60.67,40.99
3436,1030800.0,-0.51,2.58,-27.49,8.41,60.61,40.95
3437,1031100.0,-0.61,2.22,-27.39,8.41,60.54,40.88
3438,1031400.0,-0.65,1.81,-27.23,8.41,60.47,40.8
3439,1031700.0,-0.29,2.19,-27.23,8.4,60.38,40.85
3440,1032000.0,-0.27,2.84,-27.52,8.41,60.28,40.76
3441,1032300.0,-0.42,2.92,-27.57,8.4,60.11,40.34
3442,1032600.0,-0.57,3.0,-27.62,8.4,59.94,39.93
3443,1032900.0,-0.72,3.09,-27.67,8.39,59.76,39.51
3444,1033200.0,-0.51,3.02,-27.59,8.39,59.62,39.16
3445,1033500.0,-0.42,3.21,-27.54,8.39,59.44,38.91
3446,1033800.0,-0.6,3.53,-27.57,8.39,59.24,38.71
3447,1034100.0,-0.69,2.55,-27.07,8.39,59.14,38.89
3448,1034400.0,-0.35,2.92,-27.28,8.39,59.03,38.81
3449,1034700.0,-0.36,3.5,-27.32,8.4,58.99,38.95
3450,1035000.0,-0.4,2.95,-27.4,8.4,58.91,39.39
3451,1035300.0,-0.4,2.84,-27.4,8.4,58.64,39.76
3452,1035600.0,-0.4,2.74,-27.4,8.39,58.37,40.14
3453,1035900.0,-0.4,2.63,-27.4,8.39,58.1,40.51
3454,1036200.0,-0.4,2.52,-27.4,8.39,57.83,40.89
3455,1036500.0,-0.56,3.89,-27.24,8.39,57.75,40.9
3456,1036800.0,-0.65,3.32,-27.3,8.4,57.64,40.86
3457,1037100.0,-0.52,2.62,-27.4,8.4,57.47,40.94
3458,1037400.0,-0.32,2.94,-27.56,8.39,57.01,41.57
3459,1037700.0,-0.48,3.45,-27.38,8.39,56.39,43.18
3460,1038000.0,-0.42,2.88,-27.3,8.39,55.93,43.54
3461,1038300.0,-0.63,3.09,-27.24,8.39,56.01,43.84
3462,1038600.0,-0.68,3.12,-27.14,8.39,56.0,44.02
3463,1038900.0,-0.54,3.03,-27.26,8.39,55.84,44.14
3464,1039200.0,-0.57,3.21,-27.33,8.4,55.68,44.35
3465,1039500.0,-0.51,3.86,-27.39,8.39,55.52,44.65
3466,1039800.0,-0.3,3.36,-27.33,8.39,55.29,45.04
3467,1040100.0,-0.43,3.67,-27.45,8.39,55.07,45.02
3468,1040400.0,-0.5,3.41,-27.53,8.39,55.05,45.03
3469,1040700.0,-0.5,2.88,-27.56,8.39,55.07,45.11
3470,1041000.0,-0.5,2.35,-27.6,8.39,55.08,45.19
3471,1041300.0,-0.5,2.13,-27.52,8.39,55.13,45.04
3472,1041600.0,-0.5,1.91,-27.43,8.39,55.17,44.9
3473,1041900.0,-0.55,2.48,-27.4,8.39,55.2,44.95
3474,1042200.0,-0.6,2.96,-27.37,8.39,55.16,45.24
3475,1042500.0,-0.58,2.67,-27.35,8.39,54.97,45.83
3476,1042800.0,-0.51,2.93,-27.46,8.39,54.67,46.56
3477,1043100.0,-0.54,3.07,-27.37,8.39,54.57,46.6
3478,1043400.0,-0.57,3.21,-27.28,8.38,54.47,46.64
3479,1043700.0,-0.6,3.17,-27.2,8.38,54.34,46.97
3480,1044000.0,-0.45,3.29,-27.25,8.38,54.13,47.37
3481,1044300.0,-0.37,3.47,-27.32,8.38,53.95,47.55
3482,1044600.0,-0.59,3.09,-27.4,8.37,53.78,48.03
3483,1044900.0,-0.57,3.14,-27.4,8.37,53.56,48.28
3484,1045200.0,-0.54,3.18,-27.4,8.38,53.33,48.53
3485,1045500.0,-0.52,3.23,-27.4,8.38,53.11,48.77
3486,1045800.0,-0.59,2.34,-27.31,8.37,53.08,48.27
3487,1046100.0,-0.44,2.17,-27.3,8.38,53.25,47.89
3488,1046400.0,-0.5,2.09,-27.4,8.38,53.26,47.81
3489,1046700.0,-0.38,2.27,-27.44,8.38,53.42,47.42
3490,1047000.0,-0.25,2.46,-27.48,8.38,53.58,47.01
3491,1047300.0,-0.39,2.17,-27.55,8.38,53.64,47.06
3492,1047600.0,-0.57,1.96,-27.51,8.37,53.6,47.71
3493,1047900.0,-0.5,2.43,-27.3,8.38,53.54,48.62
3494,1048200.0,-0.47,2.52,-27.3,8.38,53.34,48.84
3495,1048500.0,-0.45,2.62,-27.3,8.37,53.15,49.06
3496,1048800.0,-0.42,2.72,-27.3,8.37,52.96,49.29
3497,1049100.0,-0.44,2.68,-27.34,8.37,52.78,49.75
3498,1049400.0,-0.61,2.86,-27.44,8.37,52.36,51.15
3499,1049700.0,-0.41,2.81,-27.3,8.37,51.94,51.59
3500,1050000.0,-0.48,2.86,-27.3,8.37,51.91,51.54
3501,1050300.0,-0.55,2.91,-27.3,8.38,51.88,51.49
3502,1050600.0,-0.6,2.91,-27.29,8.38,51.83,51.58
3503,1050900.0,-0.6,2.83,-27.24,8.38,51.74,51.92
3504,1051200.0,-0.6,2.75,-27.2,8.38,51.65,52.27
3505,1051500.0,-0.6,2.66,-27.16,8.37,51.55,52.62
3506,1051800.0,-0.6,2.58,-27.12,8.37,51.46,52.97
3507,1052100.0,-0.53,2.24,-27.23,8.37,51.35,52.74
3508,1052400.0,-0.56,2.25,-27.36,8.37,51.35,51.64
3509,1052700.0,-0.47,2.56,-27.47,8.37,51.09,51.59
3510,1053000.0,-0.47,2.65,-27.5,8.37,50.69,52.25
3511,1053300.0,-0.57,2.62,-27.5,8.36,50.35,52.78
3512,1053600.0,-0.56,2.49,-27.32,8.36,50.27,52.79
3513,1053900.0,-0.49,2.33,-27.12,8.37,50.31,52.62
3514,1054200.0,-0.41,2.17,-27.28,8.37,50.52,52.67
3515,1054500.0,-0.35,2.42,-27.23,8.36,50.72,53.71
3516,1054800.0,-0.63,2.94,-27.35,8.37,50.85,53.02
3517,1055100.0,-0.41,2.6,-27.21,8.36,50.86,52.2
3518,1055400.0,-0.49,2.55,-27.29,8.36,50.67,53.51
3519,1055700.0,-0.64,2.37,-27.4,8.37,50.45,53.09
3520,1056000.0,-0.6,2.47,-27.28,8.37,50.14,53.74
3521,1056300.0,-0.58,2.52,-27.25,8.37,49.91,54.73
3522,1056600.0,-0.53,3.01,-27.35,8.36,49.76,55.91
3523,1056900.0,-0.6,2.33,-27.36,8.36,49.68,57.08
3524,1057200.0,-0.34,2.45,-27.37,8.37,49.87,55.07
3525,1057500.0,-0.41,3.02,-27.47,8.36,49.99,54.72
3526,1057800.0,-0.22,3.18,-27.41,8.37,50.05,54.34
3527,1058100.0,-0.49,2.3,-27.18,8.36,50.02,54.34
3528,1058400.0,-0.63,2.78,-27.53,8.35,49.97,54.25
3529,1058700.0,-0.6,2.76,-27.48,8.36,49.84,54.76
3530,1059000.0,-0.53,2.7,-27.33,8.36,49.7,55.2
3531,1059300.0,-0.43,2.44,-27.23,8.36,49.56,55.61
3532,1059600.0,-0.48,2.48,-27.32,8.36,49.52,56.42
3533,1059900.0,-0.6,2.67,-27.5,8.36,49.54,57.37
3534,1060200.0,-0.62,2.62,-27.45,8.36,49.46,57.53
3535,1060500.0,-0.63,2.57,-27.4,8.36,49.38,57.68
3536,1060800.0,-0.65,2.52,-27.36,8.36,49.3,57.84
3537,1061100.0,-0.66,2.47,-27.31,8.35,49.22,57.99
3538,1061400.0,-0.68,2.42,-27.26,8.35,49.15,58.15
3539,1061700.0,-0.69,2.37,-27.22,8.35,49.07,58.3
3540,1062000.0,-0.46,2.56,-27.34,8.35,48.89,58.38
3541,1062300.0,-0.53,2.88,-27.49,8.35,48.7,58.98
3542,1062600.0,-0.43,2.76,-27.33,8.36,48.48,59.41
3543,1062900.0,-0.55,3.12,-27.45,8.35,48.26,60.21
3544,1063200.0,-0.44,3.12,-27.55,8.35,48.15,60.58
3545,1063500.0,-0.3,2.98,-27.57,8.35,48.06,60.73
3546,1063800.0,-0.3,2.95,-27.51,8.35,47.91,60.94
3547,1064100.0,-0.07,3.09,-27.21,8.35,47.75,61.61
3548,1064400.0,0.5,3.32,-27.48,8.35,47.72,60.73
3549,1064700.0,2.26,3.21,-27.39,8.35,47.7,60.55
3550,1065000.0,5.52,2.93,-27.37,8.35,47.74,60.84
3551,1065300.0,8.78,2.64,-27.35,8.36,47.78,61.14
3552,1065600.0,12.04,2.36,-27.33,8.36,47.81,61.43
3553,1065900.0,15.31,2.07,-27.31,8.36,47.85,61.72
3554,1066200.0,20.24,2.4,-17.05,8.36,47.81,62.62
3555,1066500.0,26.28,3.13,-0.06,8.35,47.7,63.92
3556,1066800.0,33.42,3.02,1.66,8.36,47.71,65.27
3557,1067100.0,40.59,3.48,8.09,8.36,47.67,66.78
3558,1067400.0,47.98,3.94,15.79,8.36,47.64,68.06
3559,1067700.0,56.28,3.76,23.66,8.36,47.75,68.18
3560,1068000.0,64.59,3.57,31.52,8.37,47.86,68.3
3561,1068300.0,72.89,3.38,39.39,8.37,47.96,68.42
3562,1068600.0,81.2,3.19,47.25,8.38,48.07,68.54
3563,1068900.0,89.51,3.0,55.12,8.38,48.18,68.66
3564,1069200.0,97.33,3.06,62.36,8.39,48.45,68.35
3565,1069500.0,105.53,3.4,72.04,8.39,48.7,69.11
3566,1069800.0,113.8,3.43,76.82,8.4,48.9,69.48
3567,1070100.0,122.11,2.72,63.05,8.39,49.06,70.19
3568,1070400.0,130.59,3.74,55.81,8.41,49.21,72.08
3569,1070700.0,138.17,3.42,50.62,8.4,49.41,72.01
3570,1071000.0,145.62,2.89,46.07,8.39,49.64,71.28
3571,1071300.0,153.84,3.44,41.5,8.41,49.94,70.29
3572,1071600.0,161.91,3.3,37.88,8.4,50.2,70.03
3573,1071900.0,169.91,3.18,34.31,8.4,50.51,69.54
3574,1072200.0,177.67,3.15,31.11,8.4,50.83,69.18
3575,1072500.0,185.26,3.18,28.21,8.39,51.13,68.97
3576,1072800.0,192.61,3.23,25.82,8.39,51.43,68.69
3577,1073100.0,199.76,3.28,23.85,8.4,51.72,68.35
3578,1073400.0,206.91,3.34,21.87,8.4,52.01,68.01
3579,1073700.0,214.06,3.39,19.9,8.4,52.29,67.67
3580,1074000.0,221.22,3.45,17.92,8.41,52.58,67.33
3581,1074300.0,227.87,3.4,15.93,8.41,52.98,65.86
3582,1074600.0,234.0,3.72,13.15,8.41,53.34,64.61
3583,1074900.0,240.73,4.21,12.03,8.41,53.75,63.56
3584,1075200.0,246.81,3.81,10.58,8.41,54.09,62.42
3585,1075500.0,252.7,2.89,9.56,8.41,54.33,61.38
3586,1075800.0,258.47,3.8,7.8,8.41,54.67,60.31
3587,1076100.0,263.91,3.41,7.45,8.41,55.0,60.38
3588,1076400.0,269.07,3.52,5.64,8.41,55.32,59.34
3589,1076700.0,273.77,3.29,4.7,8.41,55.65,58.09
3590,1077000.0,278.35,3.4,4.08,8.41,55.94,57.7
3591,1077300.0,282.93,3.5,3.45,8.41,56.23,57.31
3592,1077600.0,287.51,3.61,2.83,8.42,56.51,56.92
3593,1077900.0,292.09,3.71,2.2,8.42,56.8,56.53
3594,1078200.0,296.67,3.82,1.58,8.42,57.09,56.13
3595,1078500.0,300.56,2.87,1.05,8.42,57.49,55.15
3596,1078800.0,304.98,2.99,-0.36,8.41,57.99,53.91
3597,1079100.0,309.35,3.45,-1.45,8.42,58.36,52.72
3598,1079400.0,313.2,3.88,-9.39,8.41,58.7,52.97
3599,1079700.0,316.86,4.01,-13.88,8.41,59.29,52.68
3600,1080000.0,320.68,3.35,-13.81,8.41,60.03,50.42
3601,1080300.0,323.56,2.7,-12.69,8.41,60.28,49.59
3602,1080600.0,326.78,2.98,-8.66,8.41,60.53,50.17
3603,1080900.0,330.0,3.26,-4.64,8.42,60.78,50.76
3604,1081200.0,333.25,3.58,-2.58,8.42,61.06,51.02
3605,1081500.0,335.9,3.86,-14.05,8.41,61.54,49.11
3606,1081800.0,336.46,3.4,-13.9,8.41,61.92,49.1
3607,1082100.0,338.18,4.29,-13.68,8.42,62.18,49.9
3608,1082400.0,341.36,2.99,-12.94,8.41,62.56,49.37
3609,1082700.0,343.02,3.53,-2.63,8.41,62.68,47.8
3610,1083000.0,345.74,2.98,-13.86,8.41,62.8,47.35
3611,1083300.0,347.74,3.04,-13.84,8.41,63.09,46.72
3612,1083600.0,348.96,2.91,-13.76,8.41,63.37,46.12
3613,1083900.0,350.18,2.79,-13.68,8.41,63.66,45.52
3614,1084200.0,351.35,2.72,-13.62,8.41,63.95,44.95
3615,1084500.0,351.9,3.31,-13.82,8.42,64.29,44.56
3616,1084800.0,352.28,3.73,-14.01,8.42,64.64,44.16
3617,1085100.0,350.89,2.76,-14.05,8.42,64.99,43.55
3618,1085400.0,349.81,3.09,-13.89,8.41,65.32,43.04
3619,1085700.0,348.73,3.42,-13.72,8.41,65.65,42.53
3620,1086000.0,348.07,3.86,-13.7,8.41,66.01,41.23
3621,1086300.0,347.6,3.46,-13.7,8.41,66.3,40.46
3622,1086600.0,347.13,3.06,-13.7,8.41,66.59,39.68
3623,1086900.0,346.66,2.66,-13.7,8.41,66.88,38.9
3624,1087200.0,346.09,3.25,-13.77,8.41,67.16,38.48
3625,1087500.0,345.5,3.99,-13.86,8.41,67.45,38.11
3626,1087800.0,344.9,3.79,-13.72,8.41,67.55,37.78
3627,1088100.0,343.07,3.38,-13.65,8.41,67.64,37.53
3628,1088400.0,340.65,3.37,-13.71,8.41,67.82,37.29
3629,1088700.0,338.23,3.36,-13.78,8.41,68.0,37.06
3630,1089000.0,335.82,3.35,-13.84,8.41,68.18,36.82
3631,1089300.0,333.4,3.34,-13.91,8.41,68.36,36.58
3632,1089600.0,330.99,3.33,-13.98,8.41,68.54,36.35
3633,1089900.0,322.84,2.92,-13.92,8.41,68.58,36.37
3634,1090200.0,313.23,2.39,-13.81,8.41,68.56,36.47
3635,1090500.0,320.48,2.93,-13.98,8.41,68.67,36.02
3636,1090800.0,318.13,3.14,-13.9,8.41,68.5,36.33
3637,1091100.0,314.49,3.31,-13.94,8.41,68.83,36.19
3638,1091400.0,310.86,3.47,-13.97,8.41,69.15,36.05
3639,1091700.0,305.91,3.58,-14.0,8.41,69.45,35.9
3640,1092000.0,297.42,3.53,-13.98,8.41,69.66,35.71
3641,1092300.0,288.93,3.48,-13.97,8.41,69.87,35.52
3642,1092600.0,280.44,3.44,-13.96,8.41,70.09,35.33
3643,1092900.0,271.96,3.39,-13.95,8.41,70.3,35.14
3644,1093200.0,263.47,3.35,-13.94,8.41,70.51,34.95
3645,1093500.0,254.98,3.3,-13.93,8.41,70.73,34.76
3646,1093800.0,246.49,3.25,-13.91,8.41,70.94,34.57
3647,1094100.0,238.0,3.21,-13.9,8.41,71.15,34.37
3648,1094400.0,213.06,3.08,-12.26,8.41,71.3,34.33
3649,1094700.0,185.65,2.93,-10.37,8.42,71.44,34.3
3650,1095000.0,158.24,2.79,-8.48,8.42,71.57,34.28
3651,1095300.0,130.83,2.64,-6.59,8.42,71.71,34.25
3652,1095600.0,103.42,2.5,-4.7,8.43,71.85,34.23
3653,1095900.0,76.02,2.36,-2.81,8.43,71.99,34.2
3654,1096200.0,60.47,2.83,-1.25,8.43,71.96,34.11
3655,1096500.0,58.47,4.02,-0.06,8.43,71.73,33.92
3656,1096800.0,61.29,3.99,-2.64,8.43,71.6,33.9
3657,1097100.0,64.86,3.76,-5.8,8.42,71.49,33.89
3658,1097400.0,68.43,3.54,-8.96,8.42,71.37,33.89
3659,1097700.0,72.0,3.32,-12.12,8.41,71.26,33.88
3660,1098000.0,70.5,3.84,-13.88,8.42,71.06,34.03
3661,1098300.0,73.72,3.45,-13.79,8.41,71.04,33.88
3662,1098600.0,77.81,3.44,-13.77,8.41,70.92,33.96
3663,1098900.0,81.89,3.42,-13.74,8.41,70.81,34.04
3664,1099200.0,85.97,3.41,-13.72,8.41,70.7,34.12
3665,1099500.0,90.06,3.39,-13.7,8.41,70.58,34.2
3666,1099800.0,75.68,2.15,-13.9,8.42,70.01,34.85
3667,1100100.0,81.32,3.03,-13.9,8.42,69.61,34.91
3668,1100400.0,86.45,3.84,-13.91,8.42,69.23,34.98
3669,1100700.0,85.36,3.83,-13.98,8.41,69.28,35.06
3670,1101000.0,87.86,4.02,-13.89,8.42,69.55,34.77
3671,1101300.0,90.36,4.21,-13.81,8.42,69.81,34.49
3672,1101600.0,85.95,3.57,-13.75,8.42,69.96,34.37
3673,1101900.0,80.45,3.01,-13.7,8.42,70.02,34.33
3674,1102200.0,74.94,3.06,-13.72,8.42,69.86,34.42
3675,1102500.0,69.43,3.11,-13.73,8.42,69.7,34.52
3676,1102800.0,63.92,3.16,-13.75,8.42,69.54,34.62
3677,1103100.0,58.41,3.21,-13.76,8.43,69.38,34.71
3678,1103400.0,52.9,3.26,-13.78,8.43,69.22,34.81
3679,1103700.0,47.39,3.3,-13.79,8.43,69.06,34.91
3680,1104000.0,43.58,3.2,-11.79,8.43,68.93,34.89
3681,1104300.0,41.8,2.92,-7.4,8.43,68.85,34.75
3682,1104600.0,40.01,2.64,-3.01,8.43,68.77,34.61
3683,1104900.0,38.66,2.66,-0.9,8.43,68.82,34.53
3684,1105200.0,37.54,2.83,0.02,8.43,68.95,34.49
3685,1105500.0,36.41,3.01,0.93,8.42,69.07,34.44
3686,1105800.0,35.29,3.19,1.85,8.42,69.2,34.4
3687,1106100.0,34.16,3.36,2.77,8.42,69.32,34.36
3688,1106400.0,26.55,3.7,2.03,8.42,68.88,34.66
3689,1106700.0,23.58,3.65,2.1,8.42,68.52,35.03
3690,1107000.0,20.6,3.61,2.17,8.41,68.15,35.41
3691,1107300.0,17.63,3.56,2.24,8.41,67.79,35.78
3692,1107600.0,14.68,3.52,1.56,8.41,67.43,36.14
3693,1107900.0,12.28,3.52,-13.24,8.42,67.29,36.21
3694,1108200.0,9.93,3.4,-23.66,8.42,67.13,36.32
3695,1108500.0,8.4,3.16,-16.3,8.42,66.86,36.31
3696,1108800.0,6.51,2.81,-27.2,8.41,66.64,36.83
3697,1109100.0,5.62,2.54,-27.25,8.41,66.4,37.38
3698,1109400.0,4.73,2.43,-27.34,8.41,66.19,37.82
3699,1109700.0,3.83,2.32,-27.42,8.41,65.98,38.25
3700,1110000.0,2.94,2.22,-27.5,8.41,65.77,38.69
3701,1110300.0,2.04,2.11,-27.59,8.41,65.55,39.12
3702,1110600.0,1.76,2.27,-27.67,8.41,65.57,39.2
3703,1110900.0,1.3,3.19,-27.37,8.41,65.6,39.26
3704,1111200.0,1.25,3.66,-27.35,8.41,65.36,39.09
3705,1111500.0,1.12,3.38,-27.48,8.41,65.04,39.22
3706,1111800.0,0.82,3.28,-27.43,8.41,64.85,39.29
3707,1112100.0,0.8,3.64,-27.37,8.41,64.64,39.69
3708,1112400.0,0.5,3.72,-27.38,8.41,64.45,39.85
3709,1112700.0,-0.19,5.07,-27.57,8.41,64.31,39.56
3710,1113000.0,-0.34,5.07,-27.56,8.41,64.05,40.02
3711,1113300.0,-0.39,4.81,-27.51,8.41,63.76,40.62
3712,1113600.0,-0.44,4.55,-27.46,8.4,63.48,41.23
3713,1113900.0,-0.49,4.29,-27.41,8.4,63.19,41.83
3714,1114200.0,-0.57,3.88,-27.4,8.4,63.04,41.68
3715,1114500.0,-0.29,4.33,-27.17,8.4,62.93,41.2
3716,1114800.0,-0.41,3.26,-27.39,8.41,62.88,41.02
3717,1115100.0,-0.44,3.57,-27.36,8.41,62.78,41.03
3718,1115400.0,-0.48,3.87,-27.32,8.41,62.69,41.04
3719,1115700.0,-0.47,4.0,-27.3,8.41,62.59,41.11
3720,1116000.0,-0.4,3.01,-27.35,8.4,62.15,41.67
3721,1116300.0,-0.4,2.93,-27.4,8.4,61.85,41.96
3722,1116600.0,-0.4,3.83,-27.4,8.4,61.91,41.87
3723,1116900.0,-0.69,2.89,-27.2,8.4,61.99,41.89
3724,1117200.0,-0.66,2.99,-27.22,8.4,61.85,41.98
3725,1117500.0,-0.63,3.08,-27.23,8.4,61.72,42.07
3726,1117800.0,-0.61,3.18,-27.25,8.4,61.58,42.16
3727,1118100.0,-0.58,3.27,-27.26,8.4,61.44,42.25
3728,1118400.0,-0.55,3.37,-27.28,8.4,61.31,42.34
3729,1118700.0,-0.52,3.46,-27.29,8.4,61.17,42.44
3730,1119000.0,-0.53,3.59,-27.33,8.4,61.0,42.58
3731,1119300.0,-0.6,3.42,-27.35,8.4,60.81,42.77
3732,1119600.0,-0.5,3.28,-27.33,8.39,60.66,43.06
3733,1119900.0,-0.38,3.47,-27.37,8.39,60.49,43.42
3734,1120200.0,-0.33,3.57,-27.4,8.39,60.35,43.78
3735,1120500.0,-0.42,3.52,-27.42,8.4,60.26,44.21
3736,1120800.0,-0.7,3.59,-27.6,8.39,60.23,44.99
3737,1121100.0,-0.58,3.56,-27.47,8.39,60.17,45.22
3738,1121400.0,-0.5,4.43,-27.3,8.39,59.99,45.46
3739,1121700.0,-0.45,4.18,-27.4,8.39,59.93,46.27
3740,1122000.0,-0.4,3.92,-27.5,8.39,59.86,47.09
3741,1122300.0,-0.42,3.86,-27.46,8.39,59.75,47.42
3742,1122600.0,-0.45,3.8,-27.41,8.39,59.63,47.74
3743,1122900.0,-0.47,3.74,-27.36,8.39,59.52,48.06
3744,1123200.0,-0.49,3.68,-27.32,8.39,59.41,48.38
3745,1123500.0,-0.5,3.04,-27.44,8.4,59.3,48.59
3746,1123800.0,-0.4,4.01,-27.69,8.39,59.15,48.79
3747,1124100.0,-0.44,3.85,-27.63,8.39,58.9,49.0
3748,1124400.0,-0.49,3.64,-27.57,8.39,58.65,49.22
3749,1124700.0,-0.53,3.43,-27.5,8.39,58.39,49.44
3750,1125000.0,-0.58,3.22,-27.43,8.39,58.14,49.66
3751,1125300.0,-0.6,3.22,-27.32,8.39,57.93,50.69
3752,1125600.0,-0.6,3.39,-27.17,8.39,57.76,52.35
3753,1125900.0,-0.44,3.11,-27.66,8.39,57.6,53.74
3754,1126200.0,-0.55,2.73,-27.52,8.39,57.48,56.36
3755,1126500.0,-0.43,3.26,-27.59,8.39,57.41,58.67
3756,1126800.0,-0.4,3.46,-27.32,8.38,57.42,59.98
3757,1127100.0,-0.4,3.2,-27.54,8.39,57.38,61.92
3758,1127400.0,-0.51,3.38,-27.52,8.39,57.42,63.93
3759,1127700.0,-0.66,3.7,-27.42,8.38,57.49,65.96
3760,1128000.0,-0.22,3.23,-27.49,8.38,57.53,66.51
3761,1128300.0,-0.27,3.15,-27.45,8.38,57.51,66.51
3762,1128600.0,-0.33,3.07,-27.42,8.38,57.49,66.51
3763,1128900.0,-0.38,2.99,-27.38,8.38,57.47,66.52
3764,1129200.0,-0.43,2.9,-27.34,8.38,57.45,66.52
3765,1129500.0,-0.49,2.82,-27.31,8.38,57.43,66.52
3766,1129800.0,-0.41,3.05,-27.21,8.37,57.37,66.21
3767,1130100.0,-0.48,3.02,-27.36,8.38,57.28,65.66
3768,1130400.0,-0.41,3.06,-27.58,8.38,57.29,63.89
3769,1130700.0,-0.78,3.0,-27.5,8.37,57.4,63.27
3770,1131000.0,-0.61,2.96,-27.47,8.37,57.23,63.18
3771,1131300.0,-0.45,2.92,-27.44,8.38,57.07,63.08
3772,1131600.0,-0.28,2.89,-27.41,8.38,56.91,62.99
3773,1131900.0,-0.31,2.74,-27.4,8.38,56.78,62.24
3774,1132200.0,-0.52,2.5,-27.4,8.37,56.7,60.9
3775,1132500.0,-0.66,2.43,-27.39,8.37,56.62,59.65
3776,1132800.0,-0.33,3.62,-27.31,8.37,56.61,58.99
3777,1133100.0,-0.4,3.67,-27.33,8.37,56.58,58.22
3778,1133400.0,-0.51,3.61,-27.35,8.37,56.56,57.44
3779,1133700.0,-0.62,3.56,-27.38,8.37,56.53,56.66
3780,1134000.0,-0.54,3.19,-27.36,8.37,56.5,56.05
