,time,photovoltaic_current,wind_speed,battery_current,battery_voltage,temperature,humidity
2191,657300.0,337.57,3.59,-14.2,8.42,65.5,42.51
2192,657600.0,330.1,2.71,-14.26,8.42,65.81,41.78
2193,657900.0,324.13,2.53,-14.25,8.42,66.16,41.06
2194,658200.0,321.56,3.51,-14.13,8.42,66.57,40.37
2195,658500.0,318.69,3.88,-14.12,8.42,66.86,39.98
2196,658800.0,315.74,4.08,-14.14,8.42,67.12,39.68
2197,659100.0,312.78,4.29,-14.16,8.42,67.37,39.37
2198,659400.0,309.83,4.49,-14.18,8.42,67.63,39.06
2199,659700.0,306.87,4.7,-14.2,8.42,67.88,38.76
2200,660000.0,303.58,4.25,-14.2,8.42,68.21,38.43
2201,660300.0,300.28,3.8,-14.2,8.43,68.53,38.1
2202,660600.0,296.98,3.34,-14.2,8.43,68.86,37.77
2203,660900.0,293.68,2.88,-14.2,8.44,69.18,37.44
2204,661200.0,257.7,2.96,-14.22,8.44,69.21,37.44
2205,661500.0,220.93,3.05,-14.23,8.43,69.23,37.44
2206,661800.0,184.17,3.14,-14.25,8.43,69.25,37.45
2207,662100.0,147.41,3.24,-14.26,8.43,69.27,37.45
2208,662400.0,110.65,3.33,-14.28,8.42,69.29,37.46
2209,662700.0,73.89,3.42,-14.29,8.42,69.31,37.47
2210,663000.0,58.64,3.53,-14.29,8.42,69.42,37.35
2211,663300.0,59.42,3.65,-14.26,8.42,69.6,37.14
2212,663600.0,60.19,3.76,-14.24,8.43,69.78,36.93
2213,663900.0,60.96,3.88,-14.22,8.43,69.95,36.71
2214,664200.0,61.97,3.74,-14.2,8.43,70.12,36.64
2215,664500.0,64.5,2.97,-14.19,8.42,69.97,37.16
2216,664800.0,67.75,3.25,-14.17,8.42,69.32,37.58
2217,665100.0,71.0,3.53,-14.14,8.42,68.66,37.99
2218,665400.0,74.25,3.81,-14.12,8.42,68.01,38.4
2219,665700.0,74.7,3.97,-13.41,8.42,67.52,38.89
2220,666000.0,70.38,3.95,-11.53,8.42,67.29,39.53
2221,666300.0,66.06,3.92,-9.66,8.42,67.06,40.16
2222,666600.0,61.74,3.9,-7.79,8.42,66.84,40.79
2223,666900.0,57.42,3.88,-5.91,8.43,66.61,41.42
2224,667200.0,53.09,3.85,-4.04,8.43,66.39,42.05
2225,667500.0,48.77,3.83,-2.17,8.43,66.16,42.69
2226,667800.0,44.45,3.81,-0.29,8.43,65.93,43.32
2227,668100.0,41.19,3.99,0.43,8.43,65.79,47.04
2228,668400.0,39.79,4.55,-0.87,8.44,65.78,56.19
2229,668700.0,41.08,3.95,-13.05,8.43,65.24,54.88
2230,669000.0,46.9,3.7,-14.2,8.43,64.33,54.0
2231,669300.0,50.77,3.76,-14.2,8.43,63.93,51.33
2232,669600.0,54.02,3.89,-14.2,8.44,63.69,47.88
2233,669900.0,56.82,4.32,-14.2,8.44,63.36,46.04
2234,670200.0,58.82,5.27,-14.2,8.43,62.9,47.08
2235,670500.0,69.85,5.88,-14.2,8.43,62.6,47.81
2236,670800.0,87.68,5.65,-14.19,8.43,62.6,47.96
2237,671100.0,54.36,4.19,-14.1,8.43,62.5,47.95
2238,671400.0,48.44,4.24,-16.61,8.43,62.31,48.12
2239,671700.0,43.87,4.36,-19.24,8.43,62.11,48.29
2240,672000.0,39.3,4.49,-21.87,8.42,61.9,48.47
2241,672300.0,34.73,4.61,-24.5,8.42,61.7,48.64
2242,672600.0,30.16,4.74,-27.13,8.42,61.5,48.82
2243,672900.0,25.27,4.59,-27.71,8.43,61.39,49.53
2244,673200.0,20.42,4.52,-27.62,8.44,61.3,50.2
2245,673500.0,16.51,4.32,-3.32,8.43,61.0,50.23
2246,673800.0,13.31,6.32,-27.79,8.43,60.8,50.2
2247,674100.0,10.56,4.86,-27.7,8.44,60.53,49.52
2248,674400.0,9.11,4.67,-16.67,8.44,60.19,54.02
2249,674700.0,7.74,4.56,-4.94,8.43,59.85,58.84
2250,675000.0,6.7,5.15,-27.5,8.43,59.3,63.33
2251,675300.0,6.0,4.55,-27.5,8.43,58.41,67.79
2252,675600.0,5.29,3.95,-27.5,8.42,57.53,72.26
2253,675900.0,4.95,4.05,-27.61,8.42,56.99,73.59
2254,676200.0,4.75,4.41,-27.76,8.43,56.58,73.77
2255,676500.0,4.38,4.45,-27.71,8.43,56.4,71.68
2256,676800.0,3.96,4.4,-27.62,8.42,56.26,69.23
2257,677100.0,3.61,4.54,-27.74,8.42,55.83,70.22
2258,677400.0,3.27,4.69,-27.86,8.42,55.39,71.21
2259,677700.0,2.92,4.84,-27.98,8.42,54.96,72.2
2260,678000.0,2.58,4.98,-28.1,8.42,54.52,73.2
2261,678300.0,2.24,5.13,-28.22,8.42,54.09,74.19
2262,678600.0,1.89,5.22,-28.22,8.42,53.86,74.15
2263,678900.0,1.55,5.19,-27.95,8.42,54.1,71.84
2264,679200.0,1.2,5.17,-27.68,8.42,54.34,69.54
2265,679500.0,1.05,3.1,-27.5,8.42,54.84,68.84
2266,679800.0,0.6,3.5,-27.61,8.41,54.77,71.24
2267,680100.0,0.2,3.9,-27.7,8.41,54.59,73.33
2268,680400.0,-0.11,3.62,-27.7,8.42,54.33,74.89
2269,680700.0,-0.24,3.17,-27.7,8.41,54.17,75.47
2270,681000.0,-0.3,2.96,-27.74,8.41,54.18,75.51
2271,681300.0,-0.3,3.01,-27.81,8.41,54.37,75.0
2272,681600.0,-0.3,3.06,-27.89,8.4,54.55,74.5
2273,681900.0,-0.3,3.11,-27.96,8.4,54.74,73.99
2274,682200.0,-0.54,3.43,-27.92,8.41,54.79,69.4
2275,682500.0,-0.51,2.78,-27.6,8.42,54.96,68.68
2276,682800.0,-0.52,2.9,-27.6,8.42,54.94,67.92
2277,683100.0,-0.54,3.03,-27.6,8.41,54.92,67.15
2278,683400.0,-0.56,3.16,-27.6,8.41,54.91,66.39
2279,683700.0,-0.58,3.29,-27.6,8.4,54.89,65.63
2280,684000.0,-0.59,3.42,-27.6,8.4,54.88,64.86
2281,684300.0,-0.62,4.06,-27.64,8.4,54.72,65.9
2282,684600.0,-0.65,4.96,-27.7,8.41,54.5,67.83
2283,684900.0,-0.68,5.86,-27.77,8.41,54.27,69.76
2284,685200.0,-0.6,5.97,-27.98,8.42,54.15,70.99
2285,685500.0,-0.53,6.38,-27.74,8.41,54.24,70.48
2286,685800.0,-0.61,6.34,-27.54,8.4,54.3,70.35
2287,686100.0,-0.7,6.04,-27.52,8.4,54.21,70.89
2288,686400.0,-0.7,5.9,-27.54,8.4,54.06,71.55
2289,686700.0,-0.7,5.75,-27.57,8.41,53.92,72.21
2290,687000.0,-0.7,5.6,-27.59,8.41,53.78,72.87
2291,687300.0,-0.65,5.22,-27.63,8.41,53.68,73.2
2292,687600.0,-0.56,4.7,-27.67,8.4,53.59,73.37
2293,687900.0,-0.51,4.28,-27.7,8.4,53.5,73.66
2294,688200.0,-0.56,4.15,-27.7,8.4,53.37,74.38
2295,688500.0,-0.59,4.15,-27.69,8.4,53.24,75.0
2296,688800.0,-0.52,4.55,-27.62,8.4,53.13,75.29
2297,689100.0,-0.5,4.53,-27.65,8.4,53.0,76.11
2298,689400.0,-0.53,4.06,-27.67,8.4,52.89,76.8
2299,689700.0,-0.59,3.33,-27.61,8.4,52.82,76.9
2300,690000.0,-0.55,3.3,-27.55,8.4,52.77,77.0
2301,690300.0,-0.49,3.42,-27.49,8.4,52.73,77.1
2302,690600.0,-0.42,3.54,-27.42,8.4,52.69,77.19
2303,690900.0,-0.46,3.67,-27.49,8.4,52.6,77.52
2304,691200.0,-0.56,3.8,-27.64,8.39,52.48,78.0
2305,691500.0,-0.51,2.69,-27.7,8.4,52.34,78.29
2306,691800.0,-0.48,2.98,-27.66,8.4,52.23,78.4
2307,692100.0,-0.33,3.11,-27.61,8.4,52.15,78.54
2308,692400.0,-0.43,3.14,-27.57,8.4,52.01,78.98
2309,692700.0,-0.6,3.14,-27.52,8.4,51.86,79.49
2310,693000.0,-0.6,3.24,-27.55,8.4,51.82,79.38
2311,693300.0,-0.45,3.24,-27.6,8.39,51.86,79.65
2312,693600.0,-0.57,2.92,-27.63,8.39,51.6,81.13
2313,693900.0,-0.52,2.88,-27.52,8.39,51.4,82.19
2314,694200.0,-0.62,2.91,-27.62,8.39,51.37,82.18
2315,694500.0,-0.65,3.0,-27.75,8.39,51.3,82.25
2316,694800.0,-0.58,3.09,-27.78,8.39,51.3,82.13
2317,695100.0,-0.56,3.12,-27.76,8.39,51.36,81.9
2318,695400.0,-0.54,3.15,-27.74,8.39,51.41,81.66
2319,695700.0,-0.51,3.18,-27.71,8.39,51.47,81.43
2320,696000.0,-0.5,2.59,-27.61,8.38,51.51,81.25
2321,696300.0,-0.56,3.07,-27.72,8.39,51.45,82.1
2322,696600.0,-0.6,3.55,-27.76,8.39,51.29,83.1
2323,696900.0,-0.6,3.93,-27.66,8.38,50.96,84.32
2324,697200.0,-0.58,3.83,-27.6,8.38,50.78,84.57
2325,697500.0,-0.53,2.89,-27.6,8.39,50.87,83.15
2326,697800.0,-0.55,2.42,-27.62,8.39,50.92,82.8
2327,698100.0,-0.67,2.77,-27.66,8.38,50.93,84.33
2328,698400.0,-0.79,3.12,-27.7,8.38,50.93,85.86
2329,698700.0,-0.8,3.03,-27.73,8.38,50.94,85.25
2330,699000.0,-0.8,2.92,-27.75,8.39,50.95,84.54
2331,699300.0,-0.8,2.81,-27.78,8.39,50.95,83.83
2332,699600.0,-0.77,2.89,-27.8,8.39,50.88,83.38
2333,699900.0,-0.63,3.24,-27.73,8.38,50.7,83.61
2334,700200.0,-0.9,3.03,-27.6,8.37,50.64,84.21
2335,700500.0,-0.89,2.92,-27.6,8.38,50.56,84.76
2336,700800.0,-0.81,2.78,-27.57,8.38,50.45,85.58
2337,701100.0,-0.72,2.63,-27.54,8.38,50.34,86.39
2338,701400.0,-0.64,2.49,-27.51,8.38,50.24,87.21
2339,701700.0,-0.63,2.47,-27.61,8.38,50.19,87.92
2340,702000.0,-0.68,2.57,-27.81,8.38,50.18,88.54
2341,702300.0,-0.63,3.13,-27.64,8.38,50.2,89.23
2342,702600.0,-0.6,3.61,-27.54,8.38,49.95,91.17
2343,702900.0,-0.6,3.9,-27.59,8.38,49.59,93.56
2344,703200.0,-0.55,3.48,-27.6,8.38,49.36,93.38
2345,703500.0,-0.7,3.31,-27.6,8.38,49.3,91.36
2346,703800.0,-0.65,3.18,-27.55,8.38,49.46,90.31
2347,704100.0,-0.61,3.04,-27.51,8.38,49.62,89.26
2348,704400.0,-0.76,3.46,-27.64,8.38,49.77,87.76
2349,704700.0,-0.7,3.56,-27.7,8.38,49.96,86.29
2350,705000.0,-0.7,3.35,-27.7,8.38,50.09,85.76
2351,705300.0,-0.5,2.74,-27.6,8.38,50.25,84.86
2352,705600.0,-0.55,2.74,-27.6,8.38,50.29,84.56
2353,705900.0,-0.6,2.81,-27.61,8.38,50.33,84.4
2354,706200.0,-0.6,3.51,-27.69,8.38,50.28,85.63
2355,706500.0,-0.6,3.2,-27.72,8.38,50.21,85.96
2356,706800.0,-0.6,2.77,-27.75,8.37,50.13,86.17
2357,707100.0,-0.6,2.33,-27.78,8.37,50.06,86.38
2358,707400.0,-0.74,2.34,-27.66,8.38,49.96,87.08
2359,707700.0,-0.71,2.51,-27.56,8.38,49.92,86.76
2360,708000.0,-0.61,2.55,-27.51,8.37,49.89,86.13
2361,708300.0,-0.63,2.64,-27.55,8.37,49.84,86.63
2362,708600.0,-0.66,2.74,-27.62,8.38,49.78,87.29
2363,708900.0,-0.69,2.84,-27.68,8.38,49.73,87.95
2364,709200.0,-0.62,2.87,-27.7,8.37,49.8,86.16
2365,709500.0,-0.55,2.8,-27.59,8.36,49.94,86.73
2366,709800.0,-0.5,2.64,-27.53,8.36,50.02,87.83
2367,710100.0,-0.5,2.25,-27.63,8.37,49.89,88.84
2368,710400.0,-0.52,2.26,-27.68,8.37,49.77,89.68
2369,710700.0,-0.59,3.38,-27.61,8.36,49.65,90.02
2370,711000.0,-0.43,3.0,-27.77,8.36,49.55,90.02
2371,711300.0,-0.61,2.48,-27.59,8.37,49.44,90.18
2372,711600.0,-0.62,2.55,-27.5,8.36,49.43,89.72
2373,711900.0,-0.61,2.66,-27.8,8.36,49.29,92.96
2374,712200.0,-0.73,2.63,-27.8,8.37,49.11,92.75
2375,712500.0,-0.78,2.86,-27.8,8.36,49.04,91.48
2376,712800.0,-0.8,2.53,-27.8,8.36,49.11,91.78
2377,713100.0,-0.7,2.33,-27.77,8.36,49.17,91.58
2378,713400.0,-0.57,2.22,-27.72,8.36,49.22,91.09
2379,713700.0,-0.5,2.73,-27.7,8.36,49.28,91.36
2380,714000.0,-0.52,3.73,-27.68,8.36,49.29,92.86
2381,714300.0,-0.6,3.47,-27.6,8.37,49.05,94.95
2382,714600.0,-0.71,3.49,-27.61,8.37,49.08,92.98
2383,714900.0,-0.78,2.39,-27.68,8.36,49.13,91.53
2384,715200.0,-0.76,2.32,-27.68,8.36,49.09,91.81
2385,715500.0,-0.7,2.91,-27.65,8.36,49.0,93.19
2386,715800.0,-0.64,3.5,-27.62,8.36,48.91,94.58
2387,716100.0,-0.55,3.1,-27.75,8.36,48.86,95.92
2388,716400.0,-0.47,2.39,-27.91,8.35,48.8,96.49
2389,716700.0,-0.41,2.47,-27.93,8.35,48.72,96.6
2390,717000.0,-0.35,2.54,-27.95,8.35,48.64,96.7
2391,717300.0,-0.29,2.62,-27.97,8.36,48.56,96.81
2392,717600.0,-0.24,2.69,-27.99,8.36,48.48,96.91
2393,717900.0,-0.12,2.79,-27.94,8.36,48.42,96.84
2394,718200.0,0.08,2.92,-27.79,8.36,48.41,96.46
2395,718500.0,0.48,3.56,-27.61,8.36,48.43,95.97
2396,718800.0,0.69,3.57,-27.6,8.36,48.51,95.44
2397,719100.0,1.18,2.43,-27.68,8.35,48.59,95.04
2398,719400.0,3.7,2.72,-27.62,8.36,48.56,95.11
2399,719700.0,5.71,2.66,-17.13,8.36,48.61,94.42
2400,720000.0,7.56,2.47,-3.48,8.36,48.68,93.49
2401,720300.0,10.61,2.45,-0.13,8.36,48.73,93.88
2402,720600.0,14.04,2.49,-0.04,8.36,48.77,94.68
2403,720900.0,17.47,2.53,0.06,8.36,48.8,95.48
2404,721200.0,24.7,2.49,0.05,8.36,48.86,94.22
2405,721500.0,33.44,2.48,1.86,8.36,48.9,92.6
2406,721800.0,39.26,2.64,7.16,8.36,48.91,93.42
2407,722100.0,45.08,2.8,12.46,8.37,48.91,94.23
2408,722400.0,50.91,2.97,17.76,8.37,48.92,95.05
2409,722700.0,56.73,3.13,23.06,8.37,48.92,95.86
2410,723000.0,63.52,2.93,30.25,8.37,49.03,96.38
2411,723300.0,70.38,2.71,37.56,8.38,49.14,96.89
2412,723600.0,77.3,2.81,44.54,8.38,49.24,96.47
2413,723900.0,84.29,3.17,51.21,8.39,49.32,95.22
2414,724200.0,91.31,3.08,57.52,8.39,49.49,95.25
2415,724500.0,98.34,2.95,63.8,8.4,49.66,95.37
2416,724800.0,106.12,2.41,72.01,8.39,49.87,94.41
2417,725100.0,113.19,2.36,79.0,8.4,50.02,94.88
2418,725400.0,122.74,2.28,71.91,8.4,50.24,92.25
2419,725700.0,132.26,2.27,64.52,8.4,50.44,90.12
2420,726000.0,141.17,2.42,59.4,8.4,50.6,89.75
2421,726300.0,150.08,2.57,54.29,8.4,50.76,89.37
2422,726600.0,158.98,2.72,49.18,8.41,50.92,89.0
2423,726900.0,167.89,2.87,44.06,8.41,51.08,88.62
2424,727200.0,176.8,3.02,38.95,8.41,51.24,88.24
2425,727500.0,180.79,3.6,34.86,8.41,51.38,86.8
2426,727800.0,181.03,3.41,32.3,8.4,51.47,86.44
2427,728100.0,151.09,3.43,31.08,8.41,51.54,86.25
2428,728400.0,121.16,3.45,29.87,8.42,51.6,86.05
2429,728700.0,105.32,3.43,28.37,8.42,51.74,85.58
2430,729000.0,124.57,3.33,26.19,8.42,52.04,84.44
2431,729300.0,143.82,3.23,24.01,8.42,52.34,83.3
2432,729600.0,163.07,3.13,21.83,8.42,52.64,82.16
2433,729900.0,182.33,3.02,19.64,8.42,52.94,81.01
2434,730200.0,201.58,2.92,17.46,8.42,53.24,79.87
2435,730500.0,220.83,2.82,15.28,8.42,53.55,78.73
2436,730800.0,240.08,2.72,13.09,8.42,53.85,77.59
2437,731100.0,259.33,2.62,10.91,8.42,54.15,76.44
2438,731400.0,278.58,2.51,8.73,8.42,54.45,75.3
2439,731700.0,285.02,2.44,7.26,8.42,54.66,74.61
2440,732000.0,285.04,2.38,6.15,8.42,54.83,74.15
2441,732300.0,285.06,2.32,5.04,8.42,54.99,73.68
2442,732600.0,285.08,2.26,3.93,8.42,55.16,73.22
2443,732900.0,286.72,2.43,2.81,8.42,55.46,72.56
2444,733200.0,293.02,3.25,1.69,8.42,56.18,71.37
2445,733500.0,298.84,3.38,0.97,8.42,56.61,70.27
2446,733800.0,304.4,3.14,0.47,8.42,56.88,69.23
2447,734100.0,309.97,2.91,-0.03,8.42,57.15,68.18
2448,734400.0,312.71,2.89,-0.55,8.42,57.4,66.89
2449,734700.0,314.95,2.91,-1.08,8.42,57.66,65.56
2450,735000.0,317.2,2.93,-1.61,8.42,57.91,64.22
2451,735300.0,317.92,3.04,-5.07,8.42,58.48,62.23
2452,735600.0,317.79,3.21,-10.14,8.42,59.22,59.87
2453,735900.0,317.82,3.23,-14.03,8.42,59.96,57.57
2454,736200.0,318.88,3.05,-14.11,8.43,60.46,56.25
2455,736500.0,320.64,3.17,-14.13,8.43,60.67,55.94
2456,736800.0,322.41,3.29,-14.15,8.43,60.88,55.62
2457,737100.0,324.18,3.41,-14.17,8.43,61.09,55.3
2458,737400.0,325.95,3.53,-14.19,8.43,61.3,54.99
2459,737700.0,327.71,3.65,-14.2,8.43,61.51,54.67
2460,738000.0,329.48,3.77,-14.22,8.43,61.72,54.36
2461,738300.0,331.25,3.89,-14.24,8.43,61.93,54.04
2462,738600.0,333.01,4.01,-14.26,8.43,62.14,53.72
2463,738900.0,334.78,4.13,-14.28,8.43,62.35,53.41
2464,739200.0,336.38,4.25,-14.3,8.43,62.55,53.08
2465,739500.0,331.77,4.32,-14.28,8.43,62.63,52.35
2466,739800.0,327.15,4.38,-14.27,8.43,62.7,51.62
2467,740100.0,322.54,4.45,-14.25,8.42,62.78,50.89
2468,740400.0,317.93,4.51,-14.23,8.42,62.85,50.16
2469,740700.0,313.32,4.58,-14.22,8.42,62.93,49.43
2470,741000.0,308.94,4.64,-14.2,8.42,63.0,48.72
2471,741300.0,315.7,4.4,-14.18,8.42,63.2,48.84
2472,741600.0,322.46,4.17,-14.16,8.42,63.39,48.96
2473,741900.0,329.23,3.93,-14.15,8.42,63.59,49.08
2474,742200.0,335.99,3.7,-14.13,8.42,63.78,49.2
2475,742500.0,342.75,3.47,-14.11,8.42,63.98,49.32
2476,742800.0,350.21,3.37,-14.1,8.42,64.31,48.9
2477,743100.0,358.65,3.47,-14.1,8.42,64.84,47.73
2478,743400.0,361.3,2.95,-14.2,8.42,65.52,46.27
2479,743700.0,357.52,3.11,-14.2,8.42,66.46,44.25
2480,744000.0,348.71,3.33,-14.2,8.42,66.02,44.01
2481,744300.0,339.9,3.54,-14.2,8.43,65.57,43.76
2482,744600.0,334.67,3.35,-14.17,8.43,65.4,43.93
2483,744900.0,332.9,2.82,-14.11,8.42,65.62,44.6
2484,745200.0,324.81,3.19,-14.18,8.42,65.93,44.91
2485,745500.0,316.71,3.55,-14.24,8.42,66.23,45.22
2486,745800.0,308.58,3.92,-14.3,8.42,66.53,45.53
2487,746100.0,296.15,3.61,-14.21,8.42,66.26,45.52
2488,746400.0,283.73,3.31,-14.11,8.42,66.0,45.52
2489,746700.0,271.3,3.0,-14.02,8.42,65.73,45.51
2490,747000.0,250.53,3.78,-14.2,8.42,65.83,46.09
2491,747300.0,295.58,4.98,-14.21,8.43,66.05,46.02
2492,747600.0,287.73,4.09,-14.24,8.43,66.17,45.61
2493,747900.0,279.88,3.21,-14.28,8.42,66.28,45.2
2494,748200.0,278.6,3.59,-14.2,8.43,66.74,45.25
2495,748500.0,249.59,3.71,-14.17,8.43,66.83,44.73
2496,748800.0,220.58,3.83,-14.15,8.43,66.92,44.22
2497,749100.0,191.56,3.95,-14.12,8.43,67.01,43.7
2498,749400.0,162.55,4.07,-14.09,8.43,67.1,43.19
2499,749700.0,133.54,4.2,-14.07,8.43,67.19,42.67
2500,750000.0,104.52,4.32,-14.04,8.43,67.28,42.15
2501,750300.0,75.51,4.44,-14.02,8.43,67.38,41.64
2502,750600.0,56.6,3.2,-14.2,8.42,67.17,42.3
2503,750900.0,57.85,3.36,-14.3,8.42,67.38,41.67
2504,751200.0,59.1,3.53,-14.4,8.42,67.6,41.03
2505,751500.0,57.81,4.58,-2.22,8.42,67.05,41.25
2506,751800.0,59.84,4.6,-3.43,8.42,67.04,41.22
2507,752100.0,61.86,4.62,-4.64,8.42,67.03,41.18
2508,752400.0,63.89,4.64,-5.85,8.42,67.01,41.15
2509,752700.0,65.92,4.66,-7.07,8.42,67.0,41.12
2510,753000.0,67.95,4.68,-8.28,8.42,66.98,41.08
2511,753300.0,69.98,4.7,-9.49,8.42,66.97,41.05
2512,753600.0,72.0,4.72,-10.7,8.42,66.96,41.01
2513,753900.0,74.03,4.74,-11.91,8.42,66.94,40.98
2514,754200.0,76.06,4.75,-13.12,8.42,66.93,40.95
2515,754500.0,78.75,4.76,-14.09,8.42,66.92,40.89
2516,754800.0,84.3,4.73,-14.04,8.43,66.91,40.74
2517,755100.0,87.12,4.56,-14.02,8.43,67.0,40.54
2518,755400.0,78.25,3.83,-14.15,8.43,67.44,40.18
2519,755700.0,69.39,3.1,-14.27,8.42,67.89,39.83
2520,756000.0,70.43,3.0,-14.28,8.42,67.82,39.76
2521,756300.0,74.16,3.09,-14.26,8.42,67.6,39.77
2522,756600.0,77.88,3.17,-14.24,8.42,67.38,39.78
2523,756900.0,81.61,3.25,-14.22,8.42,67.16,39.8
2524,757200.0,85.34,3.33,-14.2,8.42,66.94,39.81
2525,757500.0,76.37,3.8,-11.14,8.42,66.75,39.94
2526,757800.0,67.19,4.27,-8.02,8.42,66.56,40.08
2527,758100.0,58.01,4.75,-4.91,8.42,66.36,40.22
2528,758400.0,48.83,5.22,-1.8,8.42,66.17,40.35
2529,758700.0,36.56,3.63,3.08,8.43,65.98,40.56
2530,759000.0,31.3,3.47,1.83,8.43,65.85,40.55
2531,759300.0,28.96,3.49,1.15,8.43,65.72,40.74
2532,759600.0,28.72,3.65,0.89,8.43,65.59,41.08
2533,759900.0,28.48,3.8,0.63,8.43,65.47,41.41
2534,760200.0,28.25,3.96,0.37,8.43,65.34,41.75
2535,760500.0,28.01,4.11,0.1,8.44,65.22,42.08
2536,760800.0,27.77,4.27,-0.16,8.44,65.09,42.42
2537,761100.0,27.53,4.42,-0.42,8.44,64.97,42.75
2538,761400.0,27.29,4.58,-0.68,8.44,64.84,43.09
2539,761700.0,27.05,4.73,-0.94,8.44,64.72,43.42
2540,762000.0,25.46,4.31,-11.35,8.44,64.77,43.51
2541,762300.0,23.46,3.73,-24.72,8.43,64.87,43.52
2542,762600.0,22.27,5.82,-2.71,8.43,64.65,44.1
2543,762900.0,21.36,5.29,-2.73,8.43,64.57,44.28
2544,763200.0,20.46,4.76,-2.75,8.43,64.48,44.46
2545,763500.0,19.56,4.24,-2.76,8.43,64.4,44.64
2546,763800.0,18.66,3.71,-2.78,8.43,64.32,44.82
2547,764100.0,17.63,3.27,-2.82,8.43,64.25,44.94
2548,764400.0,15.87,3.44,-25.34,8.44,64.2,44.68
2549,764700.0,13.06,3.52,-27.7,8.44,64.2,44.96
2550,765000.0,10.21,3.59,-27.8,8.44,64.21,45.26
2551,765300.0,8.28,3.46,-22.48,8.42,63.94,45.69
2552,765600.0,6.73,3.79,-0.6,8.44,63.76,45.94
2553,765900.0,4.86,3.27,-0.04,8.43,63.66,46.26
2554,766200.0,3.37,2.96,-7.43,8.43,63.65,46.44
2555,766500.0,2.02,2.73,-17.38,8.42,63.65,46.57
2556,766800.0,0.66,2.49,-27.34,8.42,63.66,46.7
2557,767100.0,0.15,2.31,-27.59,8.42,63.41,47.38
2558,767400.0,-0.2,2.44,-27.54,8.42,63.19,47.51
2559,767700.0,-0.5,2.52,-27.52,8.42,62.97,47.66
2560,768000.0,-0.5,2.33,-27.67,8.42,62.85,47.95
2561,768300.0,-0.5,2.17,-27.8,8.42,62.7,48.25
2562,768600.0,-0.5,2.26,-27.79,8.42,62.37,48.66
2563,768900.0,-0.5,2.35,-27.77,8.42,62.03,49.07
2564,769200.0,-0.5,2.44,-27.76,8.42,61.7,49.47
2565,769500.0,-0.5,2.53,-27.75,8.42,61.36,49.88
2566,769800.0,-0.5,2.62,-27.74,8.42,61.03,50.29
2567,770100.0,-0.5,2.7,-27.72,8.42,60.69,50.7
2568,770400.0,-0.5,2.79,-27.71,8.42,60.36,51.11
2569,770700.0,-0.51,2.9,-27.71,8.42,60.09,51.47
2570,771000.0,-0.55,3.12,-27.75,8.42,60.24,51.54
2571,771300.0,-0.59,3.34,-27.79,8.42,60.39,51.62
2572,771600.0,-0.5,3.99,-27.78,8.42,60.37,51.76
2573,771900.0,-0.5,3.8,-27.72,8.42,60.2,51.91
2574,772200.0,-0.5,3.61,-27.67,8.42,60.02,52.06
2575,772500.0,-0.5,3.42,-27.61,8.42,59.85,52.21
2576,772800.0,-0.5,3.24,-27.55,8.42,59.67,52.36
2577,773100.0,-0.59,3.07,-27.47,8.42,59.5,52.65
2578,773400.0,-0.62,2.77,-27.85,8.42,59.18,53.67
2579,773700.0,-0.63,2.69,-27.6,8.41,59.03,53.73
2580,774000.0,-0.69,3.34,-27.6,8.42,58.83,53.84
2581,774300.0,-0.7,3.38,-27.63,8.41,58.77,53.94
2582,774600.0,-0.7,3.35,-27.67,8.41,58.73,54.03
2583,774900.0,-0.71,3.32,-27.68,8.4,58.69,54.15
2584,775200.0,-0.79,3.21,-27.52,8.41,58.66,54.44
2585,775500.0,-0.5,3.15,-27.5,8.42,58.34,55.64
2586,775800.0,-0.6,3.16,-27.66,8.4,58.15,56.52
2587,776100.0,-0.6,3.69,-27.54,8.41,58.1,56.82
2588,776400.0,-0.51,4.03,-27.5,8.41,58.03,57.09
2589,776700.0,-0.52,3.89,-27.52,8.41,57.91,57.45
2590,777000.0,-0.54,3.71,-27.54,8.41,57.79,57.83
2591,777300.0,-0.56,3.54,-27.56,8.4,57.68,58.21
2592,777600.0,-0.58,3.36,-27.58,8.4,57.56,58.59
2593,777900.0,-0.61,3.15,-27.6,8.4,57.45,58.96
2594,778200.0,-0.71,2.63,-27.55,8.4,57.43,59.28
2595,778500.0,-0.79,2.21,-27.5,8.4,57.39,59.62
2596,778800.0,-0.71,2.8,-27.5,8.4,57.12,60.1
2597,779100.0,-0.63,2.83,-27.65,8.4,57.07,60.56
2598,779400.0,-0.6,2.74,-27.64,8.4,56.95,61.39
2599,779700.0,-0.7,2.85,-27.71,8.41,56.73,61.65
2600,780000.0,-0.65,2.63,-27.81,8.4,56.43,62.35
2601,780300.0,-0.59,2.46,-27.88,8.4,56.14,62.98
2602,780600.0,-0.42,3.0,-27.63,8.4,55.94,62.54
2603,780900.0,-0.43,3.21,-27.65,8.4,55.82,63.07
2604,781200.0,-0.46,3.37,-27.72,8.4,55.72,63.75
2605,781500.0,-0.49,3.54,-27.78,8.4,55.61,64.43
2606,781800.0,-0.58,3.59,-27.47,8.4,55.41,65.24
2607,782100.0,-0.47,3.62,-27.49,8.4,55.35,65.59
2608,782400.0,-0.32,3.66,-27.59,8.4,55.31,65.85
2609,782700.0,-0.39,3.72,-27.6,8.4,55.14,66.2
